

** [alpha] Launch Training on 20230703_1359
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "architecture": "DLV3+",
  "baseModel": "ResNet50",
  "gpuIDs": [
    0
  ],
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 172,
  "resumeWeight": "./model_weights/ResNet50/20230605_1912_DLV3PP_ResNet50_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 14,
  "lr_scheduling": "exp",
  "lr": 0.01,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/consolidate_train_db_20230703_1351.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230703_1351.txt",
  "exp_comment": "* New consolidate DB used (0703 version) - Athylene Gas Images near SongKang Dong\n* temperature_shift value changed from 15\n",
  "isCompleted": false,
  "config": "Config/TRAIN_DLV3_ResNet50_NEWDB.yaml"
}
@20230703_1403 [EP 1/500] lr: 0.009999999776482582, took: 0h:3m:55s, ETA: 1d:8h:34m:25s [TRAIN] loss: 0.3447, accu-50: 16.94%, iou: 50.98%, f1: 65.53% 239.03ms [EVAL] [261/261 step] loss: 0.7259, accu-50: 81.23%, iou: 16.69%, f1: 27.41%, 68.50ms
@20230704_0742 [EP 318/500] lr: 0.0005384929245337844, took: 0h:3m:19s, ETA: 0d:10h:3m:38s [TRAIN] loss: 0.0243, accu-50: 97.66%, iou: 95.26%, f1: 97.57% 211.20ms [EVAL] [261/261 step] loss: 0.0546, accu-50: 95.06%, iou: 89.68%, f1: 94.54%, 63.12ms
@20230704_0745 [EP 319/500] lr: 0.0005335682653822005, took: 0h:3m:19s, ETA: 0d:10h:0m:19s [TRAIN] loss: 0.0242, accu-50: 97.68%, iou: 95.28%, f1: 97.58% 211.19ms [EVAL] [261/261 step] loss: 0.0547, accu-50: 95.10%, iou: 89.67%, f1: 94.53%, 63.10ms
@20230704_0748 [EP 320/500] lr: 0.0005286886589601636, took: 0h:3m:19s, ETA: 0d:9h:57m:0s [TRAIN] loss: 0.0242, accu-50: 97.67%, iou: 95.27%, f1: 97.58% 211.18ms [EVAL] [261/261 step] loss: 0.0548, accu-50: 95.16%, iou: 89.66%, f1: 94.52%, 63.14ms
@20230704_0752 [EP 321/500] lr: 0.0005238536978140473, took: 0h:3m:19s, ETA: 0d:9h:53m:41s [TRAIN] loss: 0.0242, accu-50: 97.68%, iou: 95.28%, f1: 97.58% 211.13ms [EVAL] [261/261 step] loss: 0.0547, accu-50: 95.07%, iou: 89.67%, f1: 94.53%, 63.00ms
@20230704_0755 [EP 322/500] lr: 0.0005190629162825644, took: 0h:3m:19s, ETA: 0d:9h:50m:22s [TRAIN] loss: 0.0241, accu-50: 97.69%, iou: 95.29%, f1: 97.59% 211.38ms [EVAL] [261/261 step] loss: 0.0549, accu-50: 95.03%, iou: 89.64%, f1: 94.51%, 62.87ms
@20230704_0758 [EP 323/500] lr: 0.0005143159651197493, took: 0h:3m:19s, ETA: 0d:9h:47m:3s [TRAIN] loss: 0.0242, accu-50: 97.69%, iou: 95.29%, f1: 97.58% 211.28ms [EVAL] [261/261 step] loss: 0.0548, accu-50: 94.91%, iou: 89.65%, f1: 94.52%, 63.05ms
@20230704_0802 [EP 324/500] lr: 0.0005096124368719757, took: 0h:3m:19s, ETA: 0d:9h:43m:44s [TRAIN] loss: 0.0241, accu-50: 97.69%, iou: 95.29%, f1: 97.59% 211.17ms [EVAL] [261/261 step] loss: 0.0549, accu-50: 94.85%, iou: 89.63%, f1: 94.51%, 63.16ms
@20230704_0805 [EP 325/500] lr: 0.0005049518658779562, took: 0h:3m:19s, ETA: 0d:9h:40m:25s [TRAIN] loss: 0.0241, accu-50: 97.70%, iou: 95.29%, f1: 97.59% 211.22ms [EVAL] [261/261 step] loss: 0.0548, accu-50: 94.75%, iou: 89.66%, f1: 94.52%, 62.99ms
@20230704_0808 [EP 326/500] lr: 0.0005003339610993862, took: 0h:3m:19s, ETA: 0d:9h:37m:6s [TRAIN] loss: 0.0241, accu-50: 97.70%, iou: 95.29%, f1: 97.59% 211.18ms [EVAL] [261/261 step] loss: 0.0548, accu-50: 94.67%, iou: 89.65%, f1: 94.52%, 63.14ms
@20230704_0812 [EP 327/500] lr: 0.0004957583150826395, took: 0h:3m:19s, ETA: 0d:9h:33m:47s [TRAIN] loss: 0.0240, accu-50: 97.70%, iou: 95.31%, f1: 97.60% 211.16ms [EVAL] [261/261 step] loss: 0.0551, accu-50: 94.35%, iou: 89.60%, f1: 94.49%, 62.89ms
@20230704_0815 [EP 328/500] lr: 0.0004912244621664286, took: 0h:3m:19s, ETA: 0d:9h:30m:28s [TRAIN] loss: 0.0241, accu-50: 97.69%, iou: 95.30%, f1: 97.59% 211.13ms [EVAL] [261/261 step] loss: 0.0556, accu-50: 94.26%, iou: 89.51%, f1: 94.44%, 63.22ms
@20230704_0818 [EP 329/500] lr: 0.000486732111312449, took: 0h:3m:19s, ETA: 0d:9h:27m:9s [TRAIN] loss: 0.0240, accu-50: 97.70%, iou: 95.31%, f1: 97.60% 211.20ms [EVAL] [261/261 step] loss: 0.0550, accu-50: 94.39%, iou: 89.61%, f1: 94.50%, 63.03ms
@20230704_0822 [EP 330/500] lr: 0.00048228082596324384, took: 0h:3m:19s, ETA: 0d:9h:23m:50s [TRAIN] loss: 0.0240, accu-50: 97.69%, iou: 95.31%, f1: 97.60% 211.10ms [EVAL] [261/261 step] loss: 0.0563, accu-50: 94.07%, iou: 89.38%, f1: 94.37%, 63.55ms
@20230704_0825 [EP 331/500] lr: 0.0004778702568728477, took: 0h:3m:19s, ETA: 0d:9h:20m:31s [TRAIN] loss: 0.0240, accu-50: 97.70%, iou: 95.32%, f1: 97.60% 211.16ms [EVAL] [261/261 step] loss: 0.0550, accu-50: 94.32%, iou: 89.62%, f1: 94.50%, 64.06ms
@20230704_0828 [EP 332/500] lr: 0.00047350002569146454, took: 0h:3m:19s, ETA: 0d:9h:17m:12s [TRAIN] loss: 0.0240, accu-50: 97.70%, iou: 95.32%, f1: 97.60% 211.12ms [EVAL] [261/261 step] loss: 0.0549, accu-50: 94.26%, iou: 89.63%, f1: 94.51%, 63.46ms
@20230704_0832 [EP 333/500] lr: 0.0004691697540692985, took: 0h:3m:19s, ETA: 0d:9h:13m:53s [TRAIN] loss: 0.0239, accu-50: 97.69%, iou: 95.33%, f1: 97.61% 211.23ms [EVAL] [261/261 step] loss: 0.0553, accu-50: 94.19%, iou: 89.56%, f1: 94.47%, 62.94ms
@20230704_0835 [EP 334/500] lr: 0.0004648790636565536, took: 0h:3m:19s, ETA: 0d:9h:10m:34s [TRAIN] loss: 0.0239, accu-50: 97.70%, iou: 95.33%, f1: 97.61% 211.14ms [EVAL] [261/261 step] loss: 0.0555, accu-50: 94.15%, iou: 89.53%, f1: 94.45%, 63.02ms
@20230704_0838 [EP 335/500] lr: 0.0004606276343110949, took: 0h:3m:19s, ETA: 0d:9h:7m:15s [TRAIN] loss: 0.0239, accu-50: 97.71%, iou: 95.34%, f1: 97.61% 211.18ms [EVAL] [261/261 step] loss: 0.0555, accu-50: 94.03%, iou: 89.53%, f1: 94.45%, 63.05ms
@20230704_0842 [EP 336/500] lr: 0.00045641508768312633, took: 0h:3m:19s, ETA: 0d:9h:3m:56s [TRAIN] loss: 0.0238, accu-50: 97.71%, iou: 95.35%, f1: 97.62% 211.29ms [EVAL] [261/261 step] loss: 0.0550, accu-50: 94.22%, iou: 89.62%, f1: 94.50%, 63.23ms
@20230704_0845 [EP 337/500] lr: 0.0004522410745266825, took: 0h:3m:19s, ETA: 0d:9h:0m:37s [TRAIN] loss: 0.0238, accu-50: 97.70%, iou: 95.35%, f1: 97.62% 211.23ms [EVAL] [261/261 step] loss: 0.0554, accu-50: 94.20%, iou: 89.55%, f1: 94.46%, 63.09ms
@20230704_0848 [EP 338/500] lr: 0.00044810521649196744, took: 0h:3m:19s, ETA: 0d:8h:57m:18s [TRAIN] loss: 0.0238, accu-50: 97.71%, iou: 95.36%, f1: 97.62% 211.19ms [EVAL] [261/261 step] loss: 0.0555, accu-50: 94.14%, iou: 89.53%, f1: 94.45%, 63.14ms
@20230704_0852 [EP 339/500] lr: 0.00044400719343684614, took: 0h:3m:19s, ETA: 0d:8h:53m:59s [TRAIN] loss: 0.0238, accu-50: 97.71%, iou: 95.36%, f1: 97.62% 211.20ms [EVAL] [261/261 step] loss: 0.0545, accu-50: 94.54%, iou: 89.71%, f1: 94.55%, 63.12ms
@20230704_0855 [EP 340/500] lr: 0.00043994662701152265, took: 0h:3m:19s, ETA: 0d:8h:50m:40s [TRAIN] loss: 0.0238, accu-50: 97.71%, iou: 95.36%, f1: 97.62% 211.07ms [EVAL] [261/261 step] loss: 0.0546, accu-50: 94.52%, iou: 89.68%, f1: 94.54%, 62.97ms
@20230704_0858 [EP 341/500] lr: 0.0004359232261776924, took: 0h:3m:19s, ETA: 0d:8h:47m:21s [TRAIN] loss: 0.0237, accu-50: 97.71%, iou: 95.37%, f1: 97.63% 211.10ms [EVAL] [261/261 step] loss: 0.0546, accu-50: 94.58%, iou: 89.69%, f1: 94.54%, 62.93ms
@20230704_0902 [EP 342/500] lr: 0.00043193658348172903, took: 0h:3m:19s, ETA: 0d:8h:44m:2s [TRAIN] loss: 0.0237, accu-50: 97.71%, iou: 95.37%, f1: 97.63% 211.25ms [EVAL] [261/261 step] loss: 0.0545, accu-50: 94.65%, iou: 89.70%, f1: 94.55%, 63.07ms
@20230704_0905 [EP 343/500] lr: 0.0004279864369891584, took: 0h:3m:19s, ETA: 0d:8h:40m:43s [TRAIN] loss: 0.0237, accu-50: 97.72%, iou: 95.38%, f1: 97.63% 211.16ms [EVAL] [261/261 step] loss: 0.0546, accu-50: 94.54%, iou: 89.68%, f1: 94.54%, 62.92ms
@20230704_0908 [EP 344/500] lr: 0.0004240723792463541, took: 0h:3m:19s, ETA: 0d:8h:37m:24s [TRAIN] loss: 0.0237, accu-50: 97.72%, iou: 95.38%, f1: 97.63% 211.12ms [EVAL] [261/261 step] loss: 0.0547, accu-50: 94.69%, iou: 89.68%, f1: 94.53%, 62.99ms
@20230704_0912 [EP 345/500] lr: 0.00042019414831884205, took: 0h:3m:19s, ETA: 0d:8h:34m:5s [TRAIN] loss: 0.0237, accu-50: 97.72%, iou: 95.38%, f1: 97.63% 211.14ms [EVAL] [261/261 step] loss: 0.0546, accu-50: 94.75%, iou: 89.70%, f1: 94.54%, 63.04ms
@20230704_0915 [EP 346/500] lr: 0.0004163513658568263, took: 0h:3m:19s, ETA: 0d:8h:30m:46s [TRAIN] loss: 0.0236, accu-50: 97.73%, iou: 95.39%, f1: 97.64% 211.17ms [EVAL] [261/261 step] loss: 0.0550, accu-50: 94.62%, iou: 89.62%, f1: 94.50%, 63.23ms
@20230704_0918 [EP 347/500] lr: 0.0004125437408220023, took: 0h:3m:19s, ETA: 0d:8h:27m:27s [TRAIN] loss: 0.0235, accu-50: 97.73%, iou: 95.41%, f1: 97.65% 211.11ms [EVAL] [261/261 step] loss: 0.0549, accu-50: 94.71%, iou: 89.64%, f1: 94.51%, 62.99ms
@20230704_0922 [EP 348/500] lr: 0.00040877092396840453, took: 0h:3m:19s, ETA: 0d:8h:24m:8s [TRAIN] loss: 0.0235, accu-50: 97.74%, iou: 95.40%, f1: 97.65% 211.18ms [EVAL] [261/261 step] loss: 0.0552, accu-50: 94.61%, iou: 89.58%, f1: 94.48%, 63.03ms
@20230704_0925 [EP 349/500] lr: 0.00040503262425772846, took: 0h:3m:19s, ETA: 0d:8h:20m:49s [TRAIN] loss: 0.0235, accu-50: 97.75%, iou: 95.41%, f1: 97.65% 211.24ms [EVAL] [261/261 step] loss: 0.0545, accu-50: 94.88%, iou: 89.71%, f1: 94.55%, 63.13ms
@20230704_0928 [EP 350/500] lr: 0.0004013284924440086, took: 0h:3m:19s, ETA: 0d:8h:17m:30s [TRAIN] loss: 0.0235, accu-50: 97.74%, iou: 95.41%, f1: 97.65% 211.10ms [EVAL] [261/261 step] loss: 0.0550, accu-50: 94.53%, iou: 89.62%, f1: 94.50%, 63.28ms
@20230704_0932 [EP 351/500] lr: 0.0003976582665927708, took: 0h:3m:19s, ETA: 0d:8h:14m:11s [TRAIN] loss: 0.0235, accu-50: 97.75%, iou: 95.42%, f1: 97.65% 211.12ms [EVAL] [261/261 step] loss: 0.0552, accu-50: 94.53%, iou: 89.58%, f1: 94.48%, 63.04ms
