

** [alpha] Launch Training on 20230716_1615
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "architecture": "DLV3+",
  "baseModel": "EffNetV2",
  "numGPUs": 4,
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": true,
  "prevEPOCH": 70,
  "resumeWeight": "/home/alpha/WorkSpace/GasDetectionProj/ModelDev/ModelTraining/multi_gpu_logs/model_weights/EffNetV2/20230714_1850_DLV3+_EffNetV2/20230714_1850_DLV3+_EffNetV2_BEST_070/variables/variables",
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 10,
  "lr_scheduling": "cos",
  "lr": 0.01,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/consolidate_train_db_20230711_1637.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230711_1637.txt",
  "exp_comment": "* Updated Annotations are used\n* Updated consolidate DB used (0711_1637 version) - Updated DB \n* This consolidate DB is updated from 0703_2119 version \n* 4 GPUs are used to train models\n* EffNet Test\n",
  "isCompleted": false,
  "config": "./Config/TRAIN_DLV3_EffNetV2_20230711_resume.yaml",
  "numTrainDB": 11530,
  "numEvalDB": 3524
}
@20230716_1621 @20230716_1621 [EP 71/500] lr: 0.009524134919047356, took: 300.50s (avg: 300.50s), ETA: 1d:11h:45m:0s [TRAIN] loss: 0.1097, iou: 0.8035, f1: 0.8903 [EVAL] loss: 0.1367, iou: 0.7608, f1: 0.8633
@20230717_0409 @20230717_0409 [EP 449/500] lr: 0.0002645084750838578, took: 101.37s (avg: 101.37s), ETA: 0d:1h:25m:51s [TRAIN] loss: 0.0632, iou: 0.8817, f1: 0.9368 [EVAL] loss: 0.1082, iou: 0.8063, f1: 0.8918
@20230717_0410 @20230717_0410 [EP 450/500] lr: 0.0002545192837715149, took: 101.35s (avg: 101.35s), ETA: 0d:1h:24m:10s [TRAIN] loss: 0.0638, iou: 0.8805, f1: 0.9362 [EVAL] loss: 0.1084, iou: 0.8060, f1: 0.8916
@20230717_0412 @20230717_0412 [EP 451/500] lr: 0.00024471740471199155, took: 101.45s (avg: 101.45s), ETA: 0d:1h:22m:29s [TRAIN] loss: 0.0638, iou: 0.8806, f1: 0.9362 [EVAL] loss: 0.1086, iou: 0.8058, f1: 0.8914
@20230717_0414 @20230717_0414 [EP 452/500] lr: 0.00023510328901465982, took: 101.42s (avg: 101.42s), ETA: 0d:1h:20m:48s [TRAIN] loss: 0.0634, iou: 0.8814, f1: 0.9366 [EVAL] loss: 0.1082, iou: 0.8063, f1: 0.8918
@20230717_0416 @20230717_0416 [EP 453/500] lr: 0.00022567727137356997, took: 101.25s (avg: 101.25s), ETA: 0d:1h:19m:7s [TRAIN] loss: 0.0644, iou: 0.8796, f1: 0.9356 [EVAL] loss: 0.1088, iou: 0.8056, f1: 0.8912
@20230717_0417 @20230717_0417 [EP 454/500] lr: 0.00021643974469043314, took: 101.46s (avg: 101.46s), ETA: 0d:1h:17m:26s [TRAIN] loss: 0.0642, iou: 0.8800, f1: 0.9358 [EVAL] loss: 0.1083, iou: 0.8062, f1: 0.8917
@20230717_0419 @20230717_0419 [EP 455/500] lr: 0.00020739105821121484, took: 101.30s (avg: 101.30s), ETA: 0d:1h:15m:45s [TRAIN] loss: 0.0644, iou: 0.8796, f1: 0.9356 [EVAL] loss: 0.1082, iou: 0.8063, f1: 0.8918
@20230717_0421 @20230717_0421 [EP 456/500] lr: 0.00019853157573379576, took: 101.29s (avg: 101.29s), ETA: 0d:1h:14m:4s [TRAIN] loss: 0.0641, iou: 0.8801, f1: 0.9359 [EVAL] loss: 0.1081, iou: 0.8065, f1: 0.8919
@20230717_0422 @20230717_0422 [EP 457/500] lr: 0.0001898616465041414, took: 101.03s (avg: 101.03s), ETA: 0d:1h:12m:23s [TRAIN] loss: 0.0633, iou: 0.8815, f1: 0.9367 [EVAL] loss: 0.1086, iou: 0.8059, f1: 0.8914
@20230717_0424 @20230717_0424 [EP 458/500] lr: 0.00018138160521630198, took: 100.86s (avg: 100.86s), ETA: 0d:1h:10m:0s [TRAIN] loss: 0.0638, iou: 0.8807, f1: 0.9362 [EVAL] loss: 0.1083, iou: 0.8061, f1: 0.8917
@20230717_0426 @20230717_0426 [EP 459/500] lr: 0.000173091801116243, took: 101.18s (avg: 101.18s), ETA: 0d:1h:9m:1s [TRAIN] loss: 0.0650, iou: 0.8785, f1: 0.9350 [EVAL] loss: 0.1080, iou: 0.8065, f1: 0.8920
@20230717_0428 @20230717_0428 [EP 460/500] lr: 0.0001649925543460995, took: 101.14s (avg: 101.14s), ETA: 0d:1h:7m:20s [TRAIN] loss: 0.0630, iou: 0.8820, f1: 0.9370 [EVAL] loss: 0.1086, iou: 0.8058, f1: 0.8914
@20230717_0429 @20230717_0429 [EP 461/500] lr: 0.0001570841995999217, took: 101.63s (avg: 101.63s), ETA: 0d:1h:5m:39s [TRAIN] loss: 0.0650, iou: 0.8786, f1: 0.9350 [EVAL] loss: 0.1082, iou: 0.8063, f1: 0.8918
@20230717_0431 @20230717_0431 [EP 462/500] lr: 0.00014936701336409897, took: 101.35s (avg: 101.35s), ETA: 0d:1h:3m:58s [TRAIN] loss: 0.0636, iou: 0.8809, f1: 0.9364 [EVAL] loss: 0.1082, iou: 0.8063, f1: 0.8918
@20230717_0433 @20230717_0433 [EP 463/500] lr: 0.00014184133033268154, took: 101.06s (avg: 101.06s), ETA: 0d:1h:2m:17s [TRAIN] loss: 0.0644, iou: 0.8796, f1: 0.9356 [EVAL] loss: 0.1086, iou: 0.8058, f1: 0.8914
@20230717_0434 @20230717_0434 [EP 464/500] lr: 0.00013450744154397398, took: 101.10s (avg: 101.10s), ETA: 0d:1h:0m:36s [TRAIN] loss: 0.0648, iou: 0.8789, f1: 0.9352 [EVAL] loss: 0.1081, iou: 0.8064, f1: 0.8919
@20230717_0436 @20230717_0436 [EP 465/500] lr: 0.00012736563803628087, took: 100.89s (avg: 100.89s), ETA: 0d:0h:58m:20s [TRAIN] loss: 0.0639, iou: 0.8804, f1: 0.9361 [EVAL] loss: 0.1092, iou: 0.8052, f1: 0.8908
@20230717_0438 @20230717_0438 [EP 466/500] lr: 0.00012041618902003393, took: 101.00s (avg: 101.00s), ETA: 0d:0h:56m:40s [TRAIN] loss: 0.0634, iou: 0.8813, f1: 0.9366 [EVAL] loss: 0.1082, iou: 0.8063, f1: 0.8918
@20230717_0440 @20230717_0440 [EP 467/500] lr: 0.00011365938553353772, took: 100.97s (avg: 100.97s), ETA: 0d:0h:55m:0s [TRAIN] loss: 0.0634, iou: 0.8814, f1: 0.9366 [EVAL] loss: 0.1084, iou: 0.8061, f1: 0.8916
@20230717_0441 @20230717_0441 [EP 468/500] lr: 0.00010709547495935112, took: 100.93s (avg: 100.93s), ETA: 0d:0h:53m:20s [TRAIN] loss: 0.0648, iou: 0.8789, f1: 0.9352 [EVAL] loss: 0.1086, iou: 0.8058, f1: 0.8914
@20230717_0443 @20230717_0443 [EP 469/500] lr: 0.0001007247410598211, took: 100.97s (avg: 100.97s), ETA: 0d:0h:51m:40s [TRAIN] loss: 0.0641, iou: 0.8800, f1: 0.9359 [EVAL] loss: 0.1085, iou: 0.8059, f1: 0.8915
@20230717_0445 @20230717_0445 [EP 470/500] lr: 9.454740938963369e-05, took: 100.94s (avg: 100.94s), ETA: 0d:0h:50m:0s [TRAIN] loss: 0.0645, iou: 0.8794, f1: 0.9355 [EVAL] loss: 0.1084, iou: 0.8060, f1: 0.8916
@20230717_0446 @20230717_0446 [EP 471/500] lr: 8.85637491592206e-05, took: 100.76s (avg: 100.76s), ETA: 0d:0h:48m:20s [TRAIN] loss: 0.0642, iou: 0.8800, f1: 0.9358 [EVAL] loss: 0.1082, iou: 0.8063, f1: 0.8918
@20230717_0448 @20230717_0448 [EP 472/500] lr: 8.277397864731029e-05, took: 100.89s (avg: 100.89s), ETA: 0d:0h:46m:40s [TRAIN] loss: 0.0645, iou: 0.8794, f1: 0.9355 [EVAL] loss: 0.1079, iou: 0.8066, f1: 0.8921
@20230717_0450 @20230717_0450 [EP 473/500] lr: 7.717833068454638e-05, took: 100.89s (avg: 100.89s), ETA: 0d:0h:45m:0s [TRAIN] loss: 0.0639, iou: 0.8805, f1: 0.9361 [EVAL] loss: 0.1085, iou: 0.8060, f1: 0.8915
@20230717_0451 @20230717_0451 [EP 474/500] lr: 7.177702354965732e-05, took: 101.07s (avg: 101.07s), ETA: 0d:0h:43m:46s [TRAIN] loss: 0.0639, iou: 0.8805, f1: 0.9361 [EVAL] loss: 0.1084, iou: 0.8060, f1: 0.8916
@20230717_0453 @20230717_0453 [EP 475/500] lr: 6.657027552137151e-05, took: 100.78s (avg: 100.78s), ETA: 0d:0h:41m:40s [TRAIN] loss: 0.0640, iou: 0.8803, f1: 0.9360 [EVAL] loss: 0.1083, iou: 0.8062, f1: 0.8917
@20230717_0455 @20230717_0455 [EP 476/500] lr: 6.155829760245979e-05, took: 100.73s (avg: 100.73s), ETA: 0d:0h:40m:0s [TRAIN] loss: 0.0633, iou: 0.8816, f1: 0.9367 [EVAL] loss: 0.1084, iou: 0.8060, f1: 0.8916
@20230717_0457 @20230717_0457 [EP 477/500] lr: 5.67412753298413e-05, took: 101.06s (avg: 101.06s), ETA: 0d:0h:38m:43s [TRAIN] loss: 0.0633, iou: 0.8816, f1: 0.9367 [EVAL] loss: 0.1084, iou: 0.8062, f1: 0.8916
@20230717_0458 @20230717_0458 [EP 478/500] lr: 5.211940879235044e-05, took: 100.86s (avg: 100.86s), ETA: 0d:0h:36m:40s [TRAIN] loss: 0.0643, iou: 0.8797, f1: 0.9357 [EVAL] loss: 0.1084, iou: 0.8060, f1: 0.8916
@20230717_0500 @20230717_0500 [EP 479/500] lr: 4.769287261296995e-05, took: 100.83s (avg: 100.83s), ETA: 0d:0h:35m:0s [TRAIN] loss: 0.0636, iou: 0.8810, f1: 0.9364 [EVAL] loss: 0.1082, iou: 0.8062, f1: 0.8918
@20230717_0502 @20230717_0502 [EP 480/500] lr: 4.3461845052661374e-05, took: 101.14s (avg: 101.14s), ETA: 0d:0h:33m:40s [TRAIN] loss: 0.0649, iou: 0.8787, f1: 0.9351 [EVAL] loss: 0.1085, iou: 0.8060, f1: 0.8915
@20230717_0503 @20230717_0503 [EP 481/500] lr: 3.942649345844984e-05, took: 100.99s (avg: 100.99s), ETA: 0d:0h:31m:40s [TRAIN] loss: 0.0644, iou: 0.8796, f1: 0.9356 [EVAL] loss: 0.1084, iou: 0.8061, f1: 0.8916
@20230717_0505 @20230717_0505 [EP 482/500] lr: 3.558697790140286e-05, took: 100.84s (avg: 100.84s), ETA: 0d:0h:30m:0s [TRAIN] loss: 0.0624, iou: 0.8832, f1: 0.9376 [EVAL] loss: 0.1086, iou: 0.8059, f1: 0.8914
@20230717_0507 @20230717_0507 [EP 483/500] lr: 3.1943447538651526e-05, took: 101.03s (avg: 101.03s), ETA: 0d:0h:28m:37s [TRAIN] loss: 0.0641, iou: 0.8802, f1: 0.9359 [EVAL] loss: 0.1084, iou: 0.8061, f1: 0.8916
@20230717_0509 @20230717_0509 [EP 484/500] lr: 2.849604788934812e-05, took: 100.68s (avg: 100.68s), ETA: 0d:0h:26m:40s [TRAIN] loss: 0.0640, iou: 0.8803, f1: 0.9360 [EVAL] loss: 0.1081, iou: 0.8064, f1: 0.8919
@20230717_0510 @20230717_0510 [EP 485/500] lr: 2.5244915377697907e-05, took: 100.97s (avg: 100.97s), ETA: 0d:0h:25m:0s [TRAIN] loss: 0.0627, iou: 0.8825, f1: 0.9373 [EVAL] loss: 0.1082, iou: 0.8063, f1: 0.8918
@20230717_0512 @20230717_0512 [EP 486/500] lr: 2.2190177332959138e-05, took: 100.84s (avg: 100.84s), ETA: 0d:0h:23m:20s [TRAIN] loss: 0.0633, iou: 0.8816, f1: 0.9367 [EVAL] loss: 0.1087, iou: 0.8058, f1: 0.8913
@20230717_0514 @20230717_0514 [EP 487/500] lr: 1.9331953808432445e-05, took: 100.98s (avg: 100.98s), ETA: 0d:0h:21m:40s [TRAIN] loss: 0.0641, iou: 0.8801, f1: 0.9359 [EVAL] loss: 0.1082, iou: 0.8063, f1: 0.8918
@20230717_0515 @20230717_0515 [EP 488/500] lr: 1.6670359400450252e-05, took: 100.78s (avg: 100.78s), ETA: 0d:0h:20m:0s [TRAIN] loss: 0.0641, iou: 0.8801, f1: 0.9359 [EVAL] loss: 0.1085, iou: 0.8060, f1: 0.8915
@20230717_0517 @20230717_0517 [EP 489/500] lr: 1.4205498700903263e-05, took: 100.62s (avg: 100.62s), ETA: 0d:0h:18m:20s [TRAIN] loss: 0.0628, iou: 0.8823, f1: 0.9372 [EVAL] loss: 0.1082, iou: 0.8063, f1: 0.8918
@20230717_0519 @20230717_0519 [EP 490/500] lr: 1.1937468116229866e-05, took: 100.85s (avg: 100.85s), ETA: 0d:0h:16m:40s [TRAIN] loss: 0.0637, iou: 0.8808, f1: 0.9363 [EVAL] loss: 0.1082, iou: 0.8063, f1: 0.8918
@20230717_0520 @20230717_0520 [EP 491/500] lr: 9.866357686405536e-06, took: 101.00s (avg: 101.00s), ETA: 0d:0h:15m:9s [TRAIN] loss: 0.0639, iou: 0.8804, f1: 0.9361 [EVAL] loss: 0.1083, iou: 0.8063, f1: 0.8917
@20230717_0522 @20230717_0522 [EP 492/500] lr: 7.992249265953433e-06, took: 100.79s (avg: 100.79s), ETA: 0d:0h:13m:20s [TRAIN] loss: 0.0639, iou: 0.8805, f1: 0.9361 [EVAL] loss: 0.1081, iou: 0.8065, f1: 0.8919
@20230717_0524 @20230717_0524 [EP 493/500] lr: 6.315216978691751e-06, took: 100.95s (avg: 100.95s), ETA: 0d:0h:11m:40s [TRAIN] loss: 0.0631, iou: 0.8819, f1: 0.9369 [EVAL] loss: 0.1086, iou: 0.8058, f1: 0.8914
@20230717_0526 @20230717_0526 [EP 494/500] lr: 4.8353267629863694e-06, took: 100.97s (avg: 100.97s), ETA: 0d:0h:10m:0s [TRAIN] loss: 0.0638, iou: 0.8806, f1: 0.9362 [EVAL] loss: 0.1082, iou: 0.8063, f1: 0.8918
@20230717_0527 @20230717_0527 [EP 495/500] lr: 3.552636826498201e-06, took: 100.91s (avg: 100.91s), ETA: 0d:0h:8m:20s [TRAIN] loss: 0.0627, iou: 0.8826, f1: 0.9373 [EVAL] loss: 0.1085, iou: 0.8060, f1: 0.8915
@20230717_0529 @20230717_0529 [EP 496/500] lr: 2.4671981009305455e-06, took: 100.74s (avg: 100.74s), ETA: 0d:0h:6m:40s [TRAIN] loss: 0.0634, iou: 0.8814, f1: 0.9366 [EVAL] loss: 0.1082, iou: 0.8063, f1: 0.8918
@20230717_0531 @20230717_0531 [EP 497/500] lr: 1.5790535599080613e-06, took: 101.01s (avg: 101.01s), ETA: 0d:0h:5m:3s [TRAIN] loss: 0.0637, iou: 0.8808, f1: 0.9363 [EVAL] loss: 0.1081, iou: 0.8064, f1: 0.8919
@20230717_0532 @20230717_0532 [EP 498/500] lr: 8.882381052899291e-07, took: 100.92s (avg: 100.92s), ETA: 0d:0h:3m:20s [TRAIN] loss: 0.0648, iou: 0.8788, f1: 0.9352 [EVAL] loss: 0.1083, iou: 0.8061, f1: 0.8917
@20230717_0534 @20230717_0534 [EP 499/500] lr: 3.947789934954926e-07, took: 100.67s (avg: 100.67s), ETA: 0d:0h:1m:40s [TRAIN] loss: 0.0624, iou: 0.8831, f1: 0.9376 [EVAL] loss: 0.1082, iou: 0.8063, f1: 0.8918
@20230717_0536 @20230717_0536 [EP 500/500] lr: 9.869572181742114e-08, took: 100.75s (avg: 100.75s), ETA: 0d:0h:0m:0s [TRAIN] loss: 0.0638, iou: 0.8806, f1: 0.9362 [EVAL] loss: 0.1082, iou: 0.8063, f1: 0.8918
