

** [alpha] Launch Training on 20230807_1121
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "plot": true,
  "architecture": "SEGFORMER",
  "baseModel": "MITB2",
  "gpuIDs": "0,1,2,3",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 172,
  "resumeWeight": "./model_weights/ResNet50/20230605_1912_DLV3PP_ResNet50_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 10,
  "early_stop": false,
  "patience": 50,
  "lr_scheduling": "wcos",
  "stepwise_scheduling": true,
  "lr": 0.0004,
  "optimizer": "AdamW",
  "decay_steps": 1.0,
  "warmup": 30,
  "train_annotation": "./Annotations/consolidate_train_db_20230711_1637.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230711_1637.txt",
  "exp_comment": "* Updated Annotations are used\n* Updated consolidate DB used (0711_1637 version) - Updated DB \n* This consolidate DB is updated from 0703_2119 version \n* 4 GPUs are used to train models\n* SEGFORMER Model W/ MIT B2 Pretrained Wegiths\n* Optimize perf: AdamW is used. w/ lr=0.001\n",
  "numGPUs": 4,
  "isCompleted": false,
  "config": "Config/TRAIN_SEGFORMER_NEWDB_20230711_lr.yaml",
  "numTrainDB": 11530,
  "numEvalDB": 3524
}
@20230807_1126 @20230807_1126 [EP 1/500] lr: 1.3333332390175201e-05, took: 249.60s (avg: 249.60s), ETA: 1d:10h:30m:51s [TRAIN] loss: 0.9785, iou: 0.0111, f1: 0.0215 [EVAL] loss: 0.9591, iou: 0.0210, f1: 0.0409
@20230808_0023 @20230808_0023 [EP 376/500] lr: 9.012105147121474e-05, took: 118.46s (avg: 118.46s), ETA: 0d:4h:3m:52s [TRAIN] loss: 0.1509, iou: 0.7508, f1: 0.8491 [EVAL] loss: 0.2024, iou: 0.6746, f1: 0.7976
@20230808_0025 @20230808_0025 [EP 377/500] lr: 8.908356539905071e-05, took: 118.54s (avg: 118.54s), ETA: 0d:4h:1m:54s [TRAIN] loss: 0.1507, iou: 0.7511, f1: 0.8493 [EVAL] loss: 0.2029, iou: 0.6739, f1: 0.7971
@20230808_0027 @20230808_0027 [EP 378/500] lr: 8.805040852166712e-05, took: 118.21s (avg: 118.21s), ETA: 0d:3h:59m:56s [TRAIN] loss: 0.1507, iou: 0.7511, f1: 0.8493 [EVAL] loss: 0.2025, iou: 0.6745, f1: 0.7975
@20230808_0029 @20230808_0029 [EP 379/500] lr: 8.702155173523352e-05, took: 118.49s (avg: 118.49s), ETA: 0d:3h:57m:58s [TRAIN] loss: 0.1509, iou: 0.7508, f1: 0.8491 [EVAL] loss: 0.2026, iou: 0.6743, f1: 0.7974
@20230808_0031 @20230808_0031 [EP 380/500] lr: 8.599706779932603e-05, took: 118.27s (avg: 118.27s), ETA: 0d:3h:56m:0s [TRAIN] loss: 0.1508, iou: 0.7510, f1: 0.8492 [EVAL] loss: 0.2024, iou: 0.6747, f1: 0.7976
@20230808_0033 @20230808_0033 [EP 381/500] lr: 8.497702947352082e-05, took: 118.32s (avg: 118.32s), ETA: 0d:3h:54m:2s [TRAIN] loss: 0.1507, iou: 0.7511, f1: 0.8493 [EVAL] loss: 0.2025, iou: 0.6745, f1: 0.7975
@20230808_0035 @20230808_0035 [EP 382/500] lr: 8.39614003780298e-05, took: 118.24s (avg: 118.24s), ETA: 0d:3h:52m:4s [TRAIN] loss: 0.1508, iou: 0.7510, f1: 0.8492 [EVAL] loss: 0.2020, iou: 0.6751, f1: 0.7980
@20230808_0037 @20230808_0037 [EP 383/500] lr: 8.295028237625957e-05, took: 118.15s (avg: 118.15s), ETA: 0d:3h:50m:6s [TRAIN] loss: 0.1507, iou: 0.7512, f1: 0.8493 [EVAL] loss: 0.2021, iou: 0.6750, f1: 0.7979
@20230808_0039 @20230808_0039 [EP 384/500] lr: 8.19437118479982e-05, took: 118.02s (avg: 118.02s), ETA: 0d:3h:48m:8s [TRAIN] loss: 0.1507, iou: 0.7511, f1: 0.8493 [EVAL] loss: 0.2016, iou: 0.6758, f1: 0.7984
@20230808_0041 @20230808_0041 [EP 385/500] lr: 8.094167424133047e-05, took: 118.23s (avg: 118.23s), ETA: 0d:3h:46m:10s [TRAIN] loss: 0.1505, iou: 0.7515, f1: 0.8495 [EVAL] loss: 0.2018, iou: 0.6755, f1: 0.7982
@20230808_0043 @20230808_0043 [EP 386/500] lr: 7.994424959179014e-05, took: 118.43s (avg: 118.43s), ETA: 0d:3h:44m:12s [TRAIN] loss: 0.1504, iou: 0.7517, f1: 0.8496 [EVAL] loss: 0.2017, iou: 0.6757, f1: 0.7983
@20230808_0045 @20230808_0045 [EP 387/500] lr: 7.895151065895334e-05, took: 118.10s (avg: 118.10s), ETA: 0d:3h:42m:14s [TRAIN] loss: 0.1502, iou: 0.7519, f1: 0.8498 [EVAL] loss: 0.2017, iou: 0.6756, f1: 0.7983
@20230808_0047 @20230808_0047 [EP 388/500] lr: 7.7963421063032e-05, took: 118.26s (avg: 118.26s), ETA: 0d:3h:40m:16s [TRAIN] loss: 0.1501, iou: 0.7520, f1: 0.8499 [EVAL] loss: 0.2015, iou: 0.6758, f1: 0.7985
@20230808_0049 @20230808_0049 [EP 389/500] lr: 7.698003901168704e-05, took: 118.32s (avg: 118.32s), ETA: 0d:3h:38m:18s [TRAIN] loss: 0.1500, iou: 0.7523, f1: 0.8500 [EVAL] loss: 0.2012, iou: 0.6762, f1: 0.7988
@20230808_0051 @20230808_0051 [EP 390/500] lr: 7.600147364428267e-05, took: 118.22s (avg: 118.22s), ETA: 0d:3h:36m:20s [TRAIN] loss: 0.1499, iou: 0.7524, f1: 0.8501 [EVAL] loss: 0.2016, iou: 0.6758, f1: 0.7984
@20230808_0053 @20230808_0053 [EP 391/500] lr: 7.502765220124274e-05, took: 118.03s (avg: 118.03s), ETA: 0d:3h:34m:22s [TRAIN] loss: 0.1499, iou: 0.7524, f1: 0.8501 [EVAL] loss: 0.2016, iou: 0.6757, f1: 0.7984
@20230808_0055 @20230808_0055 [EP 392/500] lr: 7.405868382193148e-05, took: 118.28s (avg: 118.28s), ETA: 0d:3h:32m:24s [TRAIN] loss: 0.1498, iou: 0.7525, f1: 0.8502 [EVAL] loss: 0.2020, iou: 0.6752, f1: 0.7980
@20230808_0057 @20230808_0057 [EP 393/500] lr: 7.309461943805218e-05, took: 118.55s (avg: 118.55s), ETA: 0d:3h:30m:26s [TRAIN] loss: 0.1499, iou: 0.7524, f1: 0.8501 [EVAL] loss: 0.2024, iou: 0.6746, f1: 0.7976
@20230808_0059 @20230808_0059 [EP 394/500] lr: 7.213543722173199e-05, took: 118.36s (avg: 118.36s), ETA: 0d:3h:28m:28s [TRAIN] loss: 0.1495, iou: 0.7530, f1: 0.8505 [EVAL] loss: 0.2032, iou: 0.6736, f1: 0.7968
@20230808_0101 @20230808_0101 [EP 395/500] lr: 7.118118810467422e-05, took: 118.17s (avg: 118.17s), ETA: 0d:3h:26m:30s [TRAIN] loss: 0.1495, iou: 0.7529, f1: 0.8505 [EVAL] loss: 0.2034, iou: 0.6733, f1: 0.7966
@20230808_0103 @20230808_0103 [EP 396/500] lr: 7.023197395028546e-05, took: 117.95s (avg: 117.95s), ETA: 0d:3h:22m:48s [TRAIN] loss: 0.1494, iou: 0.7531, f1: 0.8506 [EVAL] loss: 0.2038, iou: 0.6728, f1: 0.7962
@20230808_0105 @20230808_0105 [EP 397/500] lr: 6.928773655090481e-05, took: 118.40s (avg: 118.40s), ETA: 0d:3h:22m:34s [TRAIN] loss: 0.1493, iou: 0.7533, f1: 0.8507 [EVAL] loss: 0.2037, iou: 0.6729, f1: 0.7963
@20230808_0107 @20230808_0107 [EP 398/500] lr: 6.834856321802363e-05, took: 117.97s (avg: 117.97s), ETA: 0d:3h:18m:54s [TRAIN] loss: 0.1492, iou: 0.7534, f1: 0.8508 [EVAL] loss: 0.2042, iou: 0.6723, f1: 0.7958
@20230808_0109 @20230808_0109 [EP 399/500] lr: 6.741451215930283e-05, took: 117.98s (avg: 117.98s), ETA: 0d:3h:16m:57s [TRAIN] loss: 0.1491, iou: 0.7536, f1: 0.8509 [EVAL] loss: 0.2035, iou: 0.6732, f1: 0.7965
@20230808_0111 @20230808_0111 [EP 400/500] lr: 6.648556882282719e-05, took: 118.41s (avg: 118.41s), ETA: 0d:3h:16m:40s [TRAIN] loss: 0.1491, iou: 0.7535, f1: 0.8509 [EVAL] loss: 0.2039, iou: 0.6727, f1: 0.7961
@20230808_0113 @20230808_0113 [EP 401/500] lr: 6.55617841403e-05, took: 118.20s (avg: 118.20s), ETA: 0d:3h:14m:42s [TRAIN] loss: 0.1489, iou: 0.7539, f1: 0.8511 [EVAL] loss: 0.2031, iou: 0.6738, f1: 0.7969
@20230808_0115 @20230808_0115 [EP 402/500] lr: 6.464323814725503e-05, took: 118.03s (avg: 118.03s), ETA: 0d:3h:12m:44s [TRAIN] loss: 0.1487, iou: 0.7542, f1: 0.8513 [EVAL] loss: 0.2027, iou: 0.6743, f1: 0.7973
@20230808_0117 @20230808_0117 [EP 403/500] lr: 6.372990173986182e-05, took: 119.39s (avg: 119.39s), ETA: 0d:3h:12m:23s [TRAIN] loss: 0.1490, iou: 0.7537, f1: 0.8510 [EVAL] loss: 0.2023, iou: 0.6748, f1: 0.7977
@20230808_0119 @20230808_0119 [EP 404/500] lr: 6.282182584982365e-05, took: 118.31s (avg: 118.31s), ETA: 0d:3h:8m:48s [TRAIN] loss: 0.1486, iou: 0.7543, f1: 0.8514 [EVAL] loss: 0.2018, iou: 0.6754, f1: 0.7982
@20230808_0121 @20230808_0121 [EP 405/500] lr: 6.191911234054714e-05, took: 118.29s (avg: 118.29s), ETA: 0d:3h:6m:50s [TRAIN] loss: 0.1486, iou: 0.7544, f1: 0.8514 [EVAL] loss: 0.2016, iou: 0.6758, f1: 0.7984
@20230808_0123 @20230808_0123 [EP 406/500] lr: 6.102169572841376e-05, took: 118.66s (avg: 118.66s), ETA: 0d:3h:4m:52s [TRAIN] loss: 0.1487, iou: 0.7542, f1: 0.8513 [EVAL] loss: 0.2013, iou: 0.6760, f1: 0.7987
@20230808_0125 @20230808_0125 [EP 407/500] lr: 6.012966332491487e-05, took: 118.33s (avg: 118.33s), ETA: 0d:3h:2m:54s [TRAIN] loss: 0.1484, iou: 0.7546, f1: 0.8516 [EVAL] loss: 0.2010, iou: 0.6764, f1: 0.7990
@20230808_0127 @20230808_0127 [EP 408/500] lr: 5.924306969973259e-05, took: 118.37s (avg: 118.37s), ETA: 0d:3h:0m:56s [TRAIN] loss: 0.1484, iou: 0.7547, f1: 0.8516 [EVAL] loss: 0.2009, iou: 0.6766, f1: 0.7991
@20230808_0129 @20230808_0129 [EP 409/500] lr: 5.8361911214888096e-05, took: 118.23s (avg: 118.23s), ETA: 0d:2h:58m:58s [TRAIN] loss: 0.1484, iou: 0.7547, f1: 0.8516 [EVAL] loss: 0.2009, iou: 0.6766, f1: 0.7991
@20230808_0131 @20230808_0131 [EP 410/500] lr: 5.748620969825424e-05, took: 118.45s (avg: 118.45s), ETA: 0d:2h:57m:0s [TRAIN] loss: 0.1483, iou: 0.7549, f1: 0.8517 [EVAL] loss: 0.2009, iou: 0.6766, f1: 0.7991
@20230808_0133 @20230808_0133 [EP 411/500] lr: 5.6616067013237625e-05, took: 118.45s (avg: 118.45s), ETA: 0d:2h:55m:2s [TRAIN] loss: 0.1482, iou: 0.7550, f1: 0.8518 [EVAL] loss: 0.2007, iou: 0.6768, f1: 0.7993
@20230808_0135 @20230808_0135 [EP 412/500] lr: 5.575142859015614e-05, took: 118.22s (avg: 118.22s), ETA: 0d:2h:53m:4s [TRAIN] loss: 0.1481, iou: 0.7551, f1: 0.8519 [EVAL] loss: 0.2010, iou: 0.6765, f1: 0.7990
@20230808_0137 @20230808_0137 [EP 413/500] lr: 5.489239629241638e-05, took: 118.34s (avg: 118.34s), ETA: 0d:2h:51m:6s [TRAIN] loss: 0.1481, iou: 0.7552, f1: 0.8519 [EVAL] loss: 0.2008, iou: 0.6767, f1: 0.7992
@20230808_0139 @20230808_0139 [EP 414/500] lr: 5.4038988309912384e-05, took: 118.33s (avg: 118.33s), ETA: 0d:2h:49m:8s [TRAIN] loss: 0.1480, iou: 0.7553, f1: 0.8520 [EVAL] loss: 0.2009, iou: 0.6766, f1: 0.7991
@20230808_0141 @20230808_0141 [EP 415/500] lr: 5.319120828062296e-05, took: 118.17s (avg: 118.17s), ETA: 0d:2h:47m:10s [TRAIN] loss: 0.1480, iou: 0.7554, f1: 0.8520 [EVAL] loss: 0.2008, iou: 0.6767, f1: 0.7992
@20230808_0143 @20230808_0143 [EP 416/500] lr: 5.234911441220902e-05, took: 118.14s (avg: 118.14s), ETA: 0d:2h:45m:12s [TRAIN] loss: 0.1478, iou: 0.7556, f1: 0.8522 [EVAL] loss: 0.2008, iou: 0.6767, f1: 0.7992
@20230808_0145 @20230808_0145 [EP 417/500] lr: 5.151276491233148e-05, took: 118.38s (avg: 118.38s), ETA: 0d:2h:43m:14s [TRAIN] loss: 0.1477, iou: 0.7557, f1: 0.8523 [EVAL] loss: 0.2010, iou: 0.6765, f1: 0.7990
@20230808_0147 @20230808_0147 [EP 418/500] lr: 5.068212703918107e-05, took: 118.15s (avg: 118.15s), ETA: 0d:2h:41m:16s [TRAIN] loss: 0.1478, iou: 0.7556, f1: 0.8522 [EVAL] loss: 0.2010, iou: 0.6765, f1: 0.7990
@20230808_0149 @20230808_0149 [EP 419/500] lr: 4.985725900041871e-05, took: 118.44s (avg: 118.44s), ETA: 0d:2h:39m:18s [TRAIN] loss: 0.1478, iou: 0.7557, f1: 0.8522 [EVAL] loss: 0.2013, iou: 0.6761, f1: 0.7987
@20230808_0151 @20230808_0151 [EP 420/500] lr: 4.903824083157815e-05, took: 117.97s (avg: 117.97s), ETA: 0d:2h:36m:0s [TRAIN] loss: 0.1477, iou: 0.7557, f1: 0.8523 [EVAL] loss: 0.2014, iou: 0.6759, f1: 0.7986
@20230808_0153 @20230808_0153 [EP 421/500] lr: 4.822503251489252e-05, took: 118.30s (avg: 118.30s), ETA: 0d:2h:35m:22s [TRAIN] loss: 0.1479, iou: 0.7555, f1: 0.8521 [EVAL] loss: 0.2021, iou: 0.6751, f1: 0.7979
@20230808_0155 @20230808_0155 [EP 422/500] lr: 4.741769953398034e-05, took: 118.23s (avg: 118.23s), ETA: 0d:2h:33m:24s [TRAIN] loss: 0.1479, iou: 0.7555, f1: 0.8521 [EVAL] loss: 0.2017, iou: 0.6756, f1: 0.7983
@20230808_0157 @20230808_0157 [EP 423/500] lr: 4.6616303734481335e-05, took: 118.09s (avg: 118.09s), ETA: 0d:2h:31m:26s [TRAIN] loss: 0.1476, iou: 0.7559, f1: 0.8524 [EVAL] loss: 0.2017, iou: 0.6756, f1: 0.7983
@20230808_0159 @20230808_0159 [EP 424/500] lr: 4.582080873660743e-05, took: 118.23s (avg: 118.23s), ETA: 0d:2h:29m:28s [TRAIN] loss: 0.1474, iou: 0.7562, f1: 0.8526 [EVAL] loss: 0.2016, iou: 0.6757, f1: 0.7984
@20230808_0201 @20230808_0201 [EP 425/500] lr: 4.503128366195597e-05, took: 118.24s (avg: 118.24s), ETA: 0d:2h:27m:30s [TRAIN] loss: 0.1475, iou: 0.7561, f1: 0.8525 [EVAL] loss: 0.2019, iou: 0.6753, f1: 0.7981
@20230808_0203 @20230808_0203 [EP 426/500] lr: 4.424777944223024e-05, took: 118.20s (avg: 118.20s), ETA: 0d:2h:25m:32s [TRAIN] loss: 0.1474, iou: 0.7562, f1: 0.8526 [EVAL] loss: 0.2018, iou: 0.6755, f1: 0.7982
@20230808_0205 @20230808_0205 [EP 427/500] lr: 4.347028516349383e-05, took: 118.15s (avg: 118.15s), ETA: 0d:2h:23m:34s [TRAIN] loss: 0.1472, iou: 0.7565, f1: 0.8528 [EVAL] loss: 0.2016, iou: 0.6758, f1: 0.7984
@20230808_0207 @20230808_0207 [EP 428/500] lr: 4.269884811947122e-05, took: 118.20s (avg: 118.20s), ETA: 0d:2h:21m:36s [TRAIN] loss: 0.1472, iou: 0.7565, f1: 0.8528 [EVAL] loss: 0.2016, iou: 0.6758, f1: 0.7984
