

** [alpha] Launch Training on 20230626_1405
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "architecture": "DLV3+",
  "baseModel": "EffNetV2",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 99,
  "resumeWeight": "./model_weights/EffNet/20230613_1524_DLV3PP_EffNet_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 5,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 10,
  "lr_scheduling": "cos",
  "lr": 0.01,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/train_base_db_20230523.txt",
  "eval_annotation": "./Annotations/eval_base_db_20230523.txt",
  "exp_comment": "* Augmentation Reinforced\n  - Image Blur Feature Added \n* New Exp on Cos Lr\n  - Due to frequent network error, there was unexpected termination over the last two exp. \n  - This makes hard to observe the behavior of cos annealing lr scheduling.\n  - So, this time, we decided to start it over gain, \n  -  Also, we change the n_cycles from num_epochs/100 to 2.5 (hard coded value).\n  - n_cycles changed from 2.5 to 2\n",
  "isCompleted": false,
  "config": "Config/TRAIN_DLV3_EffNetV2.yaml"
}
@20230626_1413 [EP 1/500] lr: 0.009999999776482582, took: 0h:7m:36s, ETA: 2d:15h:12m:24s [TRAIN] loss: 0.4726, accu-50: 9.80%, iou: 39.45%, f1: 52.74% 252.94ms [EVAL] [414/414 step] loss: 1.0000, accu-50: 0.00%, iou: 0.00%, f1: 0.00%, 60.20ms
@20230628_0059 [EP 316/500] lr: 0.008376664482057095, took: 0h:6m:36s, ETA: 0d:20h:14m:24s [TRAIN] loss: 0.0748, accu-50: 92.47%, iou: 86.13%, f1: 92.52% 214.04ms [EVAL] [414/414 step] loss: 0.1055, accu-50: 90.49%, iou: 81.19%, f1: 89.45%, 56.56ms
@20230628_0106 [EP 317/500] lr: 0.008330059237778187, took: 0h:6m:36s, ETA: 0d:20h:7m:48s [TRAIN] loss: 0.0743, accu-50: 92.50%, iou: 86.21%, f1: 92.57% 214.12ms [EVAL] [414/414 step] loss: 0.1231, accu-50: 87.35%, iou: 78.78%, f1: 87.69%, 56.17ms
@20230628_0112 [EP 318/500] lr: 0.008282928727567196, took: 0h:6m:36s, ETA: 0d:20h:1m:12s [TRAIN] loss: 0.0744, accu-50: 92.56%, iou: 86.19%, f1: 92.56% 214.10ms [EVAL] [414/414 step] loss: 0.1008, accu-50: 90.10%, iou: 81.86%, f1: 89.92%, 55.82ms
@20230628_0119 [EP 319/500] lr: 0.008235279470682144, took: 0h:6m:36s, ETA: 0d:19h:54m:36s [TRAIN] loss: 0.0750, accu-50: 92.50%, iou: 86.10%, f1: 92.50% 214.17ms [EVAL] [414/414 step] loss: 0.1084, accu-50: 90.00%, iou: 80.75%, f1: 89.16%, 56.14ms
@20230628_0125 [EP 320/500] lr: 0.008187119849026203, took: 0h:6m:36s, ETA: 0d:19h:48m:0s [TRAIN] loss: 0.0750, accu-50: 92.55%, iou: 86.10%, f1: 92.50% 214.12ms [EVAL] [414/414 step] loss: 0.1115, accu-50: 89.87%, iou: 80.26%, f1: 88.85%, 56.13ms
@20230628_0132 [EP 321/500] lr: 0.008138456381857395, took: 0h:6m:36s, ETA: 0d:19h:41m:24s [TRAIN] loss: 0.0738, accu-50: 92.59%, iou: 86.30%, f1: 92.62% 214.06ms [EVAL] [414/414 step] loss: 0.1037, accu-50: 90.33%, iou: 81.41%, f1: 89.63%, 56.11ms
@20230628_0138 [EP 322/500] lr: 0.008089298382401466, took: 0h:6m:36s, ETA: 0d:19h:34m:48s [TRAIN] loss: 0.0743, accu-50: 92.63%, iou: 86.22%, f1: 92.57% 214.08ms [EVAL] [414/414 step] loss: 0.1002, accu-50: 90.07%, iou: 81.95%, f1: 89.98%, 55.99ms
@20230628_0145 [EP 323/500] lr: 0.008039651438593864, took: 0h:6m:36s, ETA: 0d:19h:28m:12s [TRAIN] loss: 0.0745, accu-50: 92.48%, iou: 86.19%, f1: 92.55% 214.06ms [EVAL] [414/414 step] loss: 0.1034, accu-50: 91.15%, iou: 81.47%, f1: 89.66%, 56.01ms
@20230628_0151 [EP 324/500] lr: 0.007989524863660336, took: 0h:6m:36s, ETA: 0d:19h:21m:36s [TRAIN] loss: 0.0744, accu-50: 92.36%, iou: 86.19%, f1: 92.56% 214.13ms [EVAL] [414/414 step] loss: 0.0984, accu-50: 91.29%, iou: 82.25%, f1: 90.16%, 55.80ms
@20230628_0158 [EP 325/500] lr: 0.007938926108181477, took: 0h:6m:36s, ETA: 0d:19h:15m:0s [TRAIN] loss: 0.0738, accu-50: 92.61%, iou: 86.29%, f1: 92.62% 214.01ms [EVAL] [414/414 step] loss: 0.1199, accu-50: 87.89%, iou: 79.16%, f1: 88.01%, 56.12ms
@20230628_0204 [EP 326/500] lr: 0.00788786355406046, took: 0h:6m:36s, ETA: 0d:19h:8m:24s [TRAIN] loss: 0.0742, accu-50: 92.51%, iou: 86.24%, f1: 92.58% 214.12ms [EVAL] [414/414 step] loss: 0.0994, accu-50: 90.32%, iou: 82.09%, f1: 90.06%, 56.10ms
@20230628_0211 [EP 327/500] lr: 0.00783634465187788, took: 0h:6m:36s, ETA: 0d:19h:1m:48s [TRAIN] loss: 0.0742, accu-50: 92.62%, iou: 86.23%, f1: 92.58% 214.13ms [EVAL] [414/414 step] loss: 0.0982, accu-50: 90.57%, iou: 82.29%, f1: 90.18%, 56.02ms
@20230628_0217 [EP 328/500] lr: 0.007784378249198198, took: 0h:6m:36s, ETA: 0d:18h:55m:12s [TRAIN] loss: 0.0732, accu-50: 92.61%, iou: 86.41%, f1: 92.68% 214.07ms [EVAL] [414/414 step] loss: 0.1011, accu-50: 90.93%, iou: 81.84%, f1: 89.89%, 56.38ms
@20230628_0224 [EP 329/500] lr: 0.007731971796602011, took: 0h:6m:36s, ETA: 0d:18h:48m:36s [TRAIN] loss: 0.0735, accu-50: 92.61%, iou: 86.35%, f1: 92.65% 214.02ms [EVAL] [414/414 step] loss: 0.1000, accu-50: 91.09%, iou: 82.00%, f1: 90.00%, 56.23ms
@20230628_0230 [EP 330/500] lr: 0.007679134141653776, took: 0h:6m:36s, ETA: 0d:18h:42m:0s [TRAIN] loss: 0.0743, accu-50: 92.61%, iou: 86.22%, f1: 92.57% 213.48ms [EVAL] [414/414 step] loss: 0.0991, accu-50: 89.53%, iou: 82.13%, f1: 90.09%, 56.12ms
@20230628_0237 [EP 331/500] lr: 0.007625873200595379, took: 0h:6m:36s, ETA: 0d:18h:35m:24s [TRAIN] loss: 0.0745, accu-50: 92.50%, iou: 86.18%, f1: 92.55% 213.53ms [EVAL] [414/414 step] loss: 0.0996, accu-50: 91.29%, iou: 82.08%, f1: 90.04%, 55.77ms
@20230628_0243 [EP 332/500] lr: 0.007572197820991278, took: 0h:6m:36s, ETA: 0d:18h:28m:48s [TRAIN] loss: 0.0747, accu-50: 92.55%, iou: 86.14%, f1: 92.53% 213.51ms [EVAL] [414/414 step] loss: 0.1017, accu-50: 90.82%, iou: 81.73%, f1: 89.83%, 56.09ms
@20230628_0250 [EP 333/500] lr: 0.007518115919083357, took: 0h:6m:36s, ETA: 0d:18h:22m:12s [TRAIN] loss: 0.0742, accu-50: 92.46%, iou: 86.24%, f1: 92.58% 213.35ms [EVAL] [414/414 step] loss: 0.1093, accu-50: 90.87%, iou: 80.64%, f1: 89.07%, 56.11ms
@20230628_0256 [EP 334/500] lr: 0.0074636368080973625, took: 0h:6m:36s, ETA: 0d:18h:15m:36s [TRAIN] loss: 0.0743, accu-50: 92.57%, iou: 86.22%, f1: 92.57% 213.39ms [EVAL] [414/414 step] loss: 0.1026, accu-50: 90.17%, iou: 81.60%, f1: 89.74%, 56.24ms
@20230628_0303 [EP 335/500] lr: 0.007408768404275179, took: 0h:6m:36s, ETA: 0d:18h:9m:0s [TRAIN] loss: 0.0737, accu-50: 92.59%, iou: 86.31%, f1: 92.63% 213.45ms [EVAL] [414/414 step] loss: 0.0981, accu-50: 91.15%, iou: 82.31%, f1: 90.19%, 55.93ms
@20230628_0309 [EP 336/500] lr: 0.007353519555181265, took: 0h:6m:36s, ETA: 0d:18h:2m:24s [TRAIN] loss: 0.0741, accu-50: 92.58%, iou: 86.26%, f1: 92.59% 213.52ms [EVAL] [414/414 step] loss: 0.0985, accu-50: 90.31%, iou: 82.24%, f1: 90.15%, 56.06ms
@20230628_0316 [EP 337/500] lr: 0.007297899108380079, took: 0h:6m:35s, ETA: 0d:17h:53m:5s [TRAIN] loss: 0.0731, accu-50: 92.67%, iou: 86.41%, f1: 92.69% 213.49ms [EVAL] [414/414 step] loss: 0.0974, accu-50: 90.41%, iou: 82.40%, f1: 90.26%, 56.11ms
@20230628_0322 [EP 338/500] lr: 0.007241915911436081, took: 0h:6m:35s, ETA: 0d:17h:46m:30s [TRAIN] loss: 0.0736, accu-50: 92.58%, iou: 86.34%, f1: 92.64% 213.35ms [EVAL] [414/414 step] loss: 0.0989, accu-50: 90.55%, iou: 82.15%, f1: 90.11%, 55.99ms
@20230628_0329 [EP 339/500] lr: 0.007185578811913729, took: 0h:6m:35s, ETA: 0d:17h:39m:55s [TRAIN] loss: 0.0734, accu-50: 92.62%, iou: 86.37%, f1: 92.66% 213.56ms [EVAL] [414/414 step] loss: 0.0993, accu-50: 90.77%, iou: 82.11%, f1: 90.07%, 56.10ms
@20230628_0335 [EP 340/500] lr: 0.0071288966573774815, took: 0h:6m:35s, ETA: 0d:17h:33m:20s [TRAIN] loss: 0.0736, accu-50: 92.63%, iou: 86.34%, f1: 92.64% 213.48ms [EVAL] [414/414 step] loss: 0.1076, accu-50: 90.49%, iou: 80.84%, f1: 89.24%, 56.02ms
@20230628_0342 [EP 341/500] lr: 0.007071877829730511, took: 0h:6m:35s, ETA: 0d:17h:26m:45s [TRAIN] loss: 0.0729, accu-50: 92.69%, iou: 86.46%, f1: 92.71% 213.39ms [EVAL] [414/414 step] loss: 0.1001, accu-50: 91.53%, iou: 81.99%, f1: 89.99%, 56.22ms
@20230628_0348 [EP 342/500] lr: 0.00701453210785985, took: 0h:6m:35s, ETA: 0d:17h:20m:10s [TRAIN] loss: 0.0734, accu-50: 92.77%, iou: 86.37%, f1: 92.66% 213.53ms [EVAL] [414/414 step] loss: 0.0998, accu-50: 90.83%, iou: 82.05%, f1: 90.02%, 56.10ms
@20230628_0355 [EP 343/500] lr: 0.006956868339329958, took: 0h:6m:35s, ETA: 0d:17h:13m:35s [TRAIN] loss: 0.0730, accu-50: 92.65%, iou: 86.44%, f1: 92.70% 213.47ms [EVAL] [414/414 step] loss: 0.0979, accu-50: 91.59%, iou: 82.34%, f1: 90.21%, 56.08ms
@20230628_0401 [EP 344/500] lr: 0.006898895371705294, took: 0h:6m:35s, ETA: 0d:17h:7m:0s [TRAIN] loss: 0.0731, accu-50: 92.75%, iou: 86.43%, f1: 92.69% 213.40ms [EVAL] [414/414 step] loss: 0.1006, accu-50: 91.02%, iou: 81.90%, f1: 89.94%, 56.17ms
@20230628_0408 [EP 345/500] lr: 0.0068406229838728905, took: 0h:6m:35s, ETA: 0d:17h:0m:25s [TRAIN] loss: 0.0728, accu-50: 92.71%, iou: 86.48%, f1: 92.72% 213.43ms [EVAL] [414/414 step] loss: 0.0970, accu-50: 91.07%, iou: 82.47%, f1: 90.30%, 56.21ms
@20230628_0414 [EP 346/500] lr: 0.00678205955773592, took: 0h:6m:35s, ETA: 0d:16h:53m:50s [TRAIN] loss: 0.0726, accu-50: 92.70%, iou: 86.52%, f1: 92.74% 213.55ms [EVAL] [414/414 step] loss: 0.0969, accu-50: 90.36%, iou: 82.49%, f1: 90.31%, 56.02ms
@20230628_0421 [EP 347/500] lr: 0.006723214406520128, took: 0h:6m:35s, ETA: 0d:16h:47m:15s [TRAIN] loss: 0.0724, accu-50: 92.74%, iou: 86.54%, f1: 92.76% 213.52ms [EVAL] [414/414 step] loss: 0.0989, accu-50: 90.75%, iou: 82.17%, f1: 90.11%, 56.27ms
@20230628_0427 [EP 348/500] lr: 0.006664097774773836, took: 0h:6m:35s, ETA: 0d:16h:40m:40s [TRAIN] loss: 0.0725, accu-50: 92.61%, iou: 86.54%, f1: 92.75% 213.36ms [EVAL] [414/414 step] loss: 0.0984, accu-50: 91.26%, iou: 82.26%, f1: 90.16%, 56.19ms
@20230628_0434 [EP 349/500] lr: 0.006604718044400215, took: 0h:6m:35s, ETA: 0d:16h:34m:5s [TRAIN] loss: 0.0723, accu-50: 92.74%, iou: 86.56%, f1: 92.77% 213.32ms [EVAL] [414/414 step] loss: 0.1005, accu-50: 91.06%, iou: 81.92%, f1: 89.95%, 56.04ms
@20230628_0440 [EP 350/500] lr: 0.006545084994286299, took: 0h:6m:35s, ETA: 0d:16h:27m:30s [TRAIN] loss: 0.0726, accu-50: 92.70%, iou: 86.51%, f1: 92.74% 213.56ms [EVAL] [414/414 step] loss: 0.1124, accu-50: 90.39%, iou: 80.20%, f1: 88.76%, 55.99ms
@20230628_0447 [EP 351/500] lr: 0.006485207937657833, took: 0h:6m:35s, ETA: 0d:16h:20m:55s [TRAIN] loss: 0.0720, accu-50: 92.78%, iou: 86.62%, f1: 92.80% 213.37ms [EVAL] [414/414 step] loss: 0.0979, accu-50: 91.45%, iou: 82.34%, f1: 90.21%, 55.88ms
@20230628_0453 [EP 352/500] lr: 0.006425096187740564, took: 0h:6m:35s, ETA: 0d:16h:14m:20s [TRAIN] loss: 0.0723, accu-50: 92.86%, iou: 86.57%, f1: 92.77% 213.45ms [EVAL] [414/414 step] loss: 0.1041, accu-50: 90.51%, iou: 81.38%, f1: 89.59%, 56.22ms
