

** [alpha] Launch Training on 20230727_1749
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "architecture": "SEGFORMER",
  "baseModel": "MITB2",
  "gpuIDs": "0,1,2,3",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 172,
  "resumeWeight": "./model_weights/ResNet50/20230605_1912_DLV3PP_ResNet50_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 10,
  "lr_scheduling": "wcos",
  "lr": 0.001,
  "optimizer": "AdamW",
  "decay_steps": 1.0,
  "warmup": 50,
  "train_annotation": "./Annotations/consolidate_train_db_20230711_1637.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230711_1637.txt",
  "exp_comment": "* Updated Annotations are used\n* Updated consolidate DB used (0711_1637 version) - Updated DB \n* This consolidate DB is updated from 0703_2119 version \n* 4 GPUs are used to train models\n* SEGFORMER Model W/ MIT B2 Pretrained Wegiths\n* Optimize perf: AdamW is used. w/ lr=0.001\n",
  "numGPUs": 4,
  "isCompleted": false,
  "config": "Config/TRAIN_SEGFORMER_NEWDB_20230711.yaml",
  "numTrainDB": 11530,
  "numEvalDB": 3524
}
@20230727_1753 @20230727_1753 [EP 1/500] lr: 1.9999999494757503e-05, took: 259.13s (avg: 259.13s), ETA: 1d:11h:54m:1s [TRAIN] loss: 0.9207, iou: 0.0427, f1: 0.0793 [EVAL] loss: 0.8464, iou: 0.0839, f1: 0.1536
@20230728_0625 @20230728_0625 [EP 376/500] lr: 0.00028205779381096363, took: 117.85s (avg: 117.85s), ETA: 0d:4h:1m:48s [TRAIN] loss: 0.1073, iou: 0.8126, f1: 0.8927 [EVAL] loss: 0.1399, iou: 0.7596, f1: 0.8601
@20230728_0627 @20230728_0627 [EP 377/500] lr: 0.00027926257462240756, took: 117.87s (avg: 117.87s), ETA: 0d:3h:59m:51s [TRAIN] loss: 0.1079, iou: 0.8117, f1: 0.8921 [EVAL] loss: 0.1382, iou: 0.7621, f1: 0.8618
@20230728_0629 @20230728_0629 [EP 378/500] lr: 0.00027647591196000576, took: 117.60s (avg: 117.60s), ETA: 0d:3h:57m:54s [TRAIN] loss: 0.1071, iou: 0.8128, f1: 0.8929 [EVAL] loss: 0.1399, iou: 0.7596, f1: 0.8601
@20230728_0631 @20230728_0631 [EP 379/500] lr: 0.0002736978931352496, took: 117.43s (avg: 117.43s), ETA: 0d:3h:55m:57s [TRAIN] loss: 0.1070, iou: 0.8131, f1: 0.8930 [EVAL] loss: 0.1383, iou: 0.7620, f1: 0.8617
@20230728_0633 @20230728_0633 [EP 380/500] lr: 0.00027092863456346095, took: 117.89s (avg: 117.89s), ETA: 0d:3h:54m:0s [TRAIN] loss: 0.1070, iou: 0.8131, f1: 0.8930 [EVAL] loss: 0.1378, iou: 0.7627, f1: 0.8622
@20230728_0635 @20230728_0635 [EP 381/500] lr: 0.0002681682235561311, took: 117.61s (avg: 117.61s), ETA: 0d:3h:52m:3s [TRAIN] loss: 0.1064, iou: 0.8141, f1: 0.8936 [EVAL] loss: 0.1382, iou: 0.7622, f1: 0.8618
@20230728_0637 @20230728_0637 [EP 382/500] lr: 0.00026541680563241243, took: 117.39s (avg: 117.39s), ETA: 0d:3h:50m:6s [TRAIN] loss: 0.1060, iou: 0.8147, f1: 0.8940 [EVAL] loss: 0.1373, iou: 0.7636, f1: 0.8627
@20230728_0639 @20230728_0639 [EP 383/500] lr: 0.00026267446810379624, took: 117.55s (avg: 117.55s), ETA: 0d:3h:48m:9s [TRAIN] loss: 0.1058, iou: 0.8150, f1: 0.8942 [EVAL] loss: 0.1380, iou: 0.7624, f1: 0.8620
@20230728_0641 @20230728_0641 [EP 384/500] lr: 0.0002599412982817739, took: 117.58s (avg: 117.58s), ETA: 0d:3h:46m:12s [TRAIN] loss: 0.1061, iou: 0.8145, f1: 0.8939 [EVAL] loss: 0.1376, iou: 0.7631, f1: 0.8624
@20230728_0642 @20230728_0642 [EP 385/500] lr: 0.00025721744168549776, took: 117.71s (avg: 117.71s), ETA: 0d:3h:44m:15s [TRAIN] loss: 0.1061, iou: 0.8146, f1: 0.8939 [EVAL] loss: 0.1378, iou: 0.7628, f1: 0.8622
@20230728_0644 @20230728_0644 [EP 386/500] lr: 0.00025450295652262866, took: 117.74s (avg: 117.74s), ETA: 0d:3h:42m:18s [TRAIN] loss: 0.1055, iou: 0.8156, f1: 0.8945 [EVAL] loss: 0.1374, iou: 0.7634, f1: 0.8626
@20230728_0646 @20230728_0646 [EP 387/500] lr: 0.0002517979883123189, took: 118.26s (avg: 118.26s), ETA: 0d:3h:42m:14s [TRAIN] loss: 0.1055, iou: 0.8155, f1: 0.8945 [EVAL] loss: 0.1367, iou: 0.7644, f1: 0.8633
@20230728_0648 @20230728_0648 [EP 388/500] lr: 0.0002491026243660599, took: 117.28s (avg: 117.28s), ETA: 0d:3h:38m:24s [TRAIN] loss: 0.1059, iou: 0.8149, f1: 0.8941 [EVAL] loss: 0.1371, iou: 0.7637, f1: 0.8629
@20230728_0650 @20230728_0650 [EP 389/500] lr: 0.00024641695199534297, took: 117.82s (avg: 117.82s), ETA: 0d:3h:36m:27s [TRAIN] loss: 0.1056, iou: 0.8154, f1: 0.8944 [EVAL] loss: 0.1377, iou: 0.7629, f1: 0.8623
@20230728_0652 @20230728_0652 [EP 390/500] lr: 0.00024374111671932042, took: 117.31s (avg: 117.31s), ETA: 0d:3h:34m:30s [TRAIN] loss: 0.1054, iou: 0.8157, f1: 0.8946 [EVAL] loss: 0.1372, iou: 0.7637, f1: 0.8628
@20230728_0654 @20230728_0654 [EP 391/500] lr: 0.00024107519129756838, took: 117.65s (avg: 117.65s), ETA: 0d:3h:32m:33s [TRAIN] loss: 0.1052, iou: 0.8160, f1: 0.8948 [EVAL] loss: 0.1378, iou: 0.7627, f1: 0.8622
@20230728_0656 @20230728_0656 [EP 392/500] lr: 0.00023841927759349346, took: 117.37s (avg: 117.37s), ETA: 0d:3h:30m:36s [TRAIN] loss: 0.1058, iou: 0.8151, f1: 0.8942 [EVAL] loss: 0.1374, iou: 0.7632, f1: 0.8626
@20230728_0658 @20230728_0658 [EP 393/500] lr: 0.00023577349202241749, took: 117.39s (avg: 117.39s), ETA: 0d:3h:28m:39s [TRAIN] loss: 0.1056, iou: 0.8154, f1: 0.8944 [EVAL] loss: 0.1376, iou: 0.7630, f1: 0.8624
@20230728_0700 @20230728_0700 [EP 394/500] lr: 0.00023313793644774705, took: 117.57s (avg: 117.57s), ETA: 0d:3h:26m:42s [TRAIN] loss: 0.1056, iou: 0.8154, f1: 0.8944 [EVAL] loss: 0.1368, iou: 0.7643, f1: 0.8632
@20230728_0702 @20230728_0702 [EP 395/500] lr: 0.00023051271273288876, took: 117.44s (avg: 117.44s), ETA: 0d:3h:24m:45s [TRAIN] loss: 0.1058, iou: 0.8150, f1: 0.8942 [EVAL] loss: 0.1373, iou: 0.7635, f1: 0.8627
@20230728_0704 @20230728_0704 [EP 396/500] lr: 0.00022789790818933398, took: 117.67s (avg: 117.67s), ETA: 0d:3h:22m:48s [TRAIN] loss: 0.1065, iou: 0.8140, f1: 0.8935 [EVAL] loss: 0.1376, iou: 0.7630, f1: 0.8624
@20230728_0706 @20230728_0706 [EP 397/500] lr: 0.00022529363923240453, took: 117.36s (avg: 117.36s), ETA: 0d:3h:20m:51s [TRAIN] loss: 0.1070, iou: 0.8130, f1: 0.8930 [EVAL] loss: 0.1381, iou: 0.7622, f1: 0.8619
@20230728_0708 @20230728_0708 [EP 398/500] lr: 0.0002226999931735918, took: 117.59s (avg: 117.59s), ETA: 0d:3h:18m:54s [TRAIN] loss: 0.1069, iou: 0.8132, f1: 0.8931 [EVAL] loss: 0.1380, iou: 0.7625, f1: 0.8620
@20230728_0710 @20230728_0710 [EP 399/500] lr: 0.0002201170864282176, took: 117.51s (avg: 117.51s), ETA: 0d:3h:16m:57s [TRAIN] loss: 0.1068, iou: 0.8135, f1: 0.8932 [EVAL] loss: 0.1370, iou: 0.7640, f1: 0.8630
@20230728_0712 @20230728_0712 [EP 400/500] lr: 0.00021754502085968852, took: 117.59s (avg: 117.59s), ETA: 0d:3h:15m:0s [TRAIN] loss: 0.1060, iou: 0.8148, f1: 0.8940 [EVAL] loss: 0.1367, iou: 0.7645, f1: 0.8633
@20230728_0714 @20230728_0714 [EP 401/500] lr: 0.00021498386922758073, took: 117.38s (avg: 117.38s), ETA: 0d:3h:13m:3s [TRAIN] loss: 0.1058, iou: 0.8152, f1: 0.8942 [EVAL] loss: 0.1367, iou: 0.7645, f1: 0.8633
@20230728_0716 @20230728_0716 [EP 402/500] lr: 0.00021243376249913126, took: 117.60s (avg: 117.60s), ETA: 0d:3h:11m:6s [TRAIN] loss: 0.1050, iou: 0.8164, f1: 0.8950 [EVAL] loss: 0.1373, iou: 0.7635, f1: 0.8627
@20230728_0718 @20230728_0718 [EP 403/500] lr: 0.00020989477343391627, took: 117.42s (avg: 117.42s), ETA: 0d:3h:9m:9s [TRAIN] loss: 0.1050, iou: 0.8164, f1: 0.8950 [EVAL] loss: 0.1372, iou: 0.7636, f1: 0.8628
@20230728_0720 @20230728_0720 [EP 404/500] lr: 0.00020736701844725758, took: 117.29s (avg: 117.29s), ETA: 0d:3h:7m:12s [TRAIN] loss: 0.1050, iou: 0.8164, f1: 0.8950 [EVAL] loss: 0.1378, iou: 0.7628, f1: 0.8622
@20230728_0722 @20230728_0722 [EP 405/500] lr: 0.00020485058485064656, took: 117.56s (avg: 117.56s), ETA: 0d:3h:5m:15s [TRAIN] loss: 0.1046, iou: 0.8170, f1: 0.8954 [EVAL] loss: 0.1372, iou: 0.7637, f1: 0.8628
@20230728_0724 @20230728_0724 [EP 406/500] lr: 0.0002023455745074898, took: 117.27s (avg: 117.27s), ETA: 0d:3h:3m:18s [TRAIN] loss: 0.1044, iou: 0.8174, f1: 0.8956 [EVAL] loss: 0.1368, iou: 0.7644, f1: 0.8632
@20230728_0726 @20230728_0726 [EP 407/500] lr: 0.00019985207472927868, took: 117.65s (avg: 117.65s), ETA: 0d:3h:1m:21s [TRAIN] loss: 0.1043, iou: 0.8175, f1: 0.8957 [EVAL] loss: 0.1377, iou: 0.7629, f1: 0.8623
@20230728_0728 @20230728_0728 [EP 408/500] lr: 0.00019737020193133503, took: 117.58s (avg: 117.58s), ETA: 0d:2h:59m:24s [TRAIN] loss: 0.1041, iou: 0.8178, f1: 0.8959 [EVAL] loss: 0.1379, iou: 0.7626, f1: 0.8621
@20230728_0730 @20230728_0730 [EP 409/500] lr: 0.00019490004342515022, took: 117.73s (avg: 117.73s), ETA: 0d:2h:57m:27s [TRAIN] loss: 0.1038, iou: 0.8185, f1: 0.8962 [EVAL] loss: 0.1369, iou: 0.7641, f1: 0.8631
@20230728_0732 @20230728_0732 [EP 410/500] lr: 0.0001924416865222156, took: 117.31s (avg: 117.31s), ETA: 0d:2h:55m:30s [TRAIN] loss: 0.1040, iou: 0.8180, f1: 0.8960 [EVAL] loss: 0.1376, iou: 0.7631, f1: 0.8624
@20230728_0734 @20230728_0734 [EP 411/500] lr: 0.0001899952330859378, took: 117.59s (avg: 117.59s), ETA: 0d:2h:53m:33s [TRAIN] loss: 0.1041, iou: 0.8179, f1: 0.8959 [EVAL] loss: 0.1379, iou: 0.7625, f1: 0.8621
@20230728_0736 @20230728_0736 [EP 412/500] lr: 0.00018756077042780817, took: 117.40s (avg: 117.40s), ETA: 0d:2h:51m:36s [TRAIN] loss: 0.1038, iou: 0.8185, f1: 0.8962 [EVAL] loss: 0.1372, iou: 0.7638, f1: 0.8628
@20230728_0738 @20230728_0738 [EP 413/500] lr: 0.0001851384004112333, took: 117.56s (avg: 117.56s), ETA: 0d:2h:49m:39s [TRAIN] loss: 0.1035, iou: 0.8188, f1: 0.8965 [EVAL] loss: 0.1370, iou: 0.7641, f1: 0.8630
@20230728_0740 @20230728_0740 [EP 414/500] lr: 0.00018272822489961982, took: 117.37s (avg: 117.37s), ETA: 0d:2h:47m:42s [TRAIN] loss: 0.1034, iou: 0.8190, f1: 0.8966 [EVAL] loss: 0.1364, iou: 0.7649, f1: 0.8636
@20230728_0742 @20230728_0742 [EP 415/500] lr: 0.00018033033120445907, took: 117.35s (avg: 117.35s), ETA: 0d:2h:45m:45s [TRAIN] loss: 0.1034, iou: 0.8192, f1: 0.8966 [EVAL] loss: 0.1360, iou: 0.7654, f1: 0.8640
@20230728_0744 @20230728_0744 [EP 416/500] lr: 0.0001779447920853272, took: 117.35s (avg: 117.35s), ETA: 0d:2h:43m:48s [TRAIN] loss: 0.1037, iou: 0.8185, f1: 0.8963 [EVAL] loss: 0.1360, iou: 0.7655, f1: 0.8640
@20230728_0746 @20230728_0746 [EP 417/500] lr: 0.00017557172395754606, took: 117.34s (avg: 117.34s), ETA: 0d:2h:41m:51s [TRAIN] loss: 0.1033, iou: 0.8192, f1: 0.8967 [EVAL] loss: 0.1362, iou: 0.7651, f1: 0.8638
@20230728_0748 @20230728_0748 [EP 418/500] lr: 0.00017321121413260698, took: 117.34s (avg: 117.34s), ETA: 0d:2h:39m:54s [TRAIN] loss: 0.1035, iou: 0.8190, f1: 0.8965 [EVAL] loss: 0.1361, iou: 0.7654, f1: 0.8639
@20230728_0750 @20230728_0750 [EP 419/500] lr: 0.00017086334992200136, took: 117.36s (avg: 117.36s), ETA: 0d:2h:37m:57s [TRAIN] loss: 0.1032, iou: 0.8195, f1: 0.8968 [EVAL] loss: 0.1357, iou: 0.7659, f1: 0.8643
@20230728_0752 @20230728_0752 [EP 420/500] lr: 0.0001685282331891358, took: 117.63s (avg: 117.63s), ETA: 0d:2h:36m:0s [TRAIN] loss: 0.1031, iou: 0.8196, f1: 0.8969 [EVAL] loss: 0.1362, iou: 0.7651, f1: 0.8638
@20230728_0754 @20230728_0754 [EP 421/500] lr: 0.0001662059366935864, took: 117.24s (avg: 117.24s), ETA: 0d:2h:34m:3s [TRAIN] loss: 0.1035, iou: 0.8189, f1: 0.8965 [EVAL] loss: 0.1363, iou: 0.7650, f1: 0.8637
@20230728_0756 @20230728_0756 [EP 422/500] lr: 0.0001638965477468446, took: 117.69s (avg: 117.69s), ETA: 0d:2h:32m:6s [TRAIN] loss: 0.1033, iou: 0.8192, f1: 0.8967 [EVAL] loss: 0.1361, iou: 0.7654, f1: 0.8639
@20230728_0758 @20230728_0758 [EP 423/500] lr: 0.00016160018276423216, took: 117.33s (avg: 117.33s), ETA: 0d:2h:30m:9s [TRAIN] loss: 0.1036, iou: 0.8187, f1: 0.8964 [EVAL] loss: 0.1368, iou: 0.7643, f1: 0.8632
@20230728_0800 @20230728_0800 [EP 424/500] lr: 0.00015931689995341003, took: 117.56s (avg: 117.56s), ETA: 0d:2h:28m:12s [TRAIN] loss: 0.1036, iou: 0.8187, f1: 0.8964 [EVAL] loss: 0.1370, iou: 0.7639, f1: 0.8630
@20230728_0802 @20230728_0802 [EP 425/500] lr: 0.00015704681572970003, took: 117.19s (avg: 117.19s), ETA: 0d:2h:26m:15s [TRAIN] loss: 0.1032, iou: 0.8195, f1: 0.8968 [EVAL] loss: 0.1366, iou: 0.7647, f1: 0.8634
@20230728_0804 @20230728_0804 [EP 426/500] lr: 0.00015478998830076307, took: 117.60s (avg: 117.60s), ETA: 0d:2h:24m:18s [TRAIN] loss: 0.1035, iou: 0.8190, f1: 0.8965 [EVAL] loss: 0.1367, iou: 0.7645, f1: 0.8633
@20230728_0806 @20230728_0806 [EP 427/500] lr: 0.00015254653408192098, took: 117.54s (avg: 117.54s), ETA: 0d:2h:22m:21s [TRAIN] loss: 0.1029, iou: 0.8199, f1: 0.8971 [EVAL] loss: 0.1369, iou: 0.7641, f1: 0.8631
@20230728_0808 @20230728_0808 [EP 428/500] lr: 0.00015031651128083467, took: 117.35s (avg: 117.35s), ETA: 0d:2h:20m:24s [TRAIN] loss: 0.1025, iou: 0.8206, f1: 0.8975 [EVAL] loss: 0.1367, iou: 0.7646, f1: 0.8633
@20230728_0810 @20230728_0810 [EP 429/500] lr: 0.00014810003631282598, took: 117.15s (avg: 117.15s), ETA: 0d:2h:18m:27s [TRAIN] loss: 0.1025, iou: 0.8206, f1: 0.8975 [EVAL] loss: 0.1372, iou: 0.7637, f1: 0.8628
@20230728_0812 @20230728_0812 [EP 430/500] lr: 0.00014589718193747103, took: 117.61s (avg: 117.61s), ETA: 0d:2h:16m:30s [TRAIN] loss: 0.1024, iou: 0.8207, f1: 0.8976 [EVAL] loss: 0.1368, iou: 0.7644, f1: 0.8632
@20230728_0814 @20230728_0813 [EP 431/500] lr: 0.00014370802091434598, took: 117.20s (avg: 117.20s), ETA: 0d:2h:14m:33s [TRAIN] loss: 0.1022, iou: 0.8210, f1: 0.8978 [EVAL] loss: 0.1368, iou: 0.7643, f1: 0.8632
@20230728_0815 @20230728_0815 [EP 432/500] lr: 0.00014153265510685742, took: 117.32s (avg: 117.32s), ETA: 0d:2h:12m:36s [TRAIN] loss: 0.1020, iou: 0.8215, f1: 0.8980 [EVAL] loss: 0.1367, iou: 0.7645, f1: 0.8633
@20230728_0817 @20230728_0817 [EP 433/500] lr: 0.0001393711572745815, took: 117.48s (avg: 117.48s), ETA: 0d:2h:10m:39s [TRAIN] loss: 0.1018, iou: 0.8217, f1: 0.8982 [EVAL] loss: 0.1365, iou: 0.7648, f1: 0.8635
@20230728_0819 @20230728_0819 [EP 434/500] lr: 0.00013722361472900957, took: 117.26s (avg: 117.26s), ETA: 0d:2h:8m:42s [TRAIN] loss: 0.1014, iou: 0.8224, f1: 0.8986 [EVAL] loss: 0.1362, iou: 0.7653, f1: 0.8638
@20230728_0821 @20230728_0821 [EP 435/500] lr: 0.00013509011478163302, took: 117.52s (avg: 117.52s), ETA: 0d:2h:6m:45s [TRAIN] loss: 0.1019, iou: 0.8215, f1: 0.8981 [EVAL] loss: 0.1363, iou: 0.7651, f1: 0.8637
@20230728_0823 @20230728_0823 [EP 436/500] lr: 0.00013297073019202799, took: 117.52s (avg: 117.52s), ETA: 0d:2h:4m:48s [TRAIN] loss: 0.1015, iou: 0.8222, f1: 0.8985 [EVAL] loss: 0.1366, iou: 0.7648, f1: 0.8634
@20230728_0825 @20230728_0825 [EP 437/500] lr: 0.00013086556282360107, took: 117.38s (avg: 117.38s), ETA: 0d:2h:2m:51s [TRAIN] loss: 0.1015, iou: 0.8222, f1: 0.8985 [EVAL] loss: 0.1361, iou: 0.7654, f1: 0.8639
@20230728_0827 @20230728_0827 [EP 438/500] lr: 0.00012877467088401318, took: 118.84s (avg: 118.84s), ETA: 0d:2h:1m:56s [TRAIN] loss: 0.1015, iou: 0.8221, f1: 0.8985 [EVAL] loss: 0.1356, iou: 0.7661, f1: 0.8644
@20230728_0829 @20230728_0829 [EP 439/500] lr: 0.0001266981562366709, took: 117.47s (avg: 117.47s), ETA: 0d:1h:58m:57s [TRAIN] loss: 0.1013, iou: 0.8225, f1: 0.8987 [EVAL] loss: 0.1356, iou: 0.7662, f1: 0.8644
@20230728_0831 @20230728_0831 [EP 440/500] lr: 0.0001246360770892352, took: 117.56s (avg: 117.56s), ETA: 0d:1h:57m:0s [TRAIN] loss: 0.1015, iou: 0.8223, f1: 0.8985 [EVAL] loss: 0.1357, iou: 0.7661, f1: 0.8643
@20230728_0833 @20230728_0833 [EP 441/500] lr: 0.0001225885353051126, took: 117.78s (avg: 117.78s), ETA: 0d:1h:55m:3s [TRAIN] loss: 0.1010, iou: 0.8230, f1: 0.8990 [EVAL] loss: 0.1357, iou: 0.7661, f1: 0.8643
@20230728_0835 @20230728_0835 [EP 442/500] lr: 0.00012055558909196407, took: 117.95s (avg: 117.95s), ETA: 0d:1h:53m:6s [TRAIN] loss: 0.1009, iou: 0.8232, f1: 0.8991 [EVAL] loss: 0.1358, iou: 0.7659, f1: 0.8642
@20230728_0837 @20230728_0837 [EP 443/500] lr: 0.00011853733303723857, took: 117.47s (avg: 117.47s), ETA: 0d:1h:51m:9s [TRAIN] loss: 0.1013, iou: 0.8226, f1: 0.8987 [EVAL] loss: 0.1355, iou: 0.7664, f1: 0.8645
@20230728_0839 @20230728_0839 [EP 444/500] lr: 0.00011653383990051225, took: 117.59s (avg: 117.59s), ETA: 0d:1h:49m:12s [TRAIN] loss: 0.1008, iou: 0.8234, f1: 0.8992 [EVAL] loss: 0.1352, iou: 0.7668, f1: 0.8648
@20230728_0841 @20230728_0841 [EP 445/500] lr: 0.00011454518244136125, took: 117.42s (avg: 117.42s), ETA: 0d:1h:47m:15s [TRAIN] loss: 0.1016, iou: 0.8221, f1: 0.8984 [EVAL] loss: 0.1353, iou: 0.7666, f1: 0.8647
@20230728_0843 @20230728_0843 [EP 446/500] lr: 0.00011257144797127694, took: 117.49s (avg: 117.49s), ETA: 0d:1h:45m:18s [TRAIN] loss: 0.1009, iou: 0.8232, f1: 0.8991 [EVAL] loss: 0.1353, iou: 0.7666, f1: 0.8647
@20230728_0845 @20230728_0845 [EP 447/500] lr: 0.00011061270197387785, took: 117.44s (avg: 117.44s), ETA: 0d:1h:43m:21s [TRAIN] loss: 0.1009, iou: 0.8232, f1: 0.8991 [EVAL] loss: 0.1354, iou: 0.7666, f1: 0.8646
@20230728_0847 @20230728_0847 [EP 448/500] lr: 0.00010866903176065534, took: 117.75s (avg: 117.75s), ETA: 0d:1h:41m:24s [TRAIN] loss: 0.1010, iou: 0.8230, f1: 0.8990 [EVAL] loss: 0.1351, iou: 0.7670, f1: 0.8649
@20230728_0849 @20230728_0849 [EP 449/500] lr: 0.00010674050281522796, took: 117.82s (avg: 117.82s), ETA: 0d:1h:39m:27s [TRAIN] loss: 0.1011, iou: 0.8230, f1: 0.8989 [EVAL] loss: 0.1351, iou: 0.7669, f1: 0.8649
@20230728_0851 @20230728_0851 [EP 450/500] lr: 0.00010482718789717183, took: 117.47s (avg: 117.47s), ETA: 0d:1h:37m:30s [TRAIN] loss: 0.1008, iou: 0.8234, f1: 0.8992 [EVAL] loss: 0.1352, iou: 0.7667, f1: 0.8648
@20230728_0853 @20230728_0853 [EP 451/500] lr: 0.00010292917431797832, took: 117.59s (avg: 117.59s), ETA: 0d:1h:35m:33s [TRAIN] loss: 0.1008, iou: 0.8233, f1: 0.8992 [EVAL] loss: 0.1353, iou: 0.7666, f1: 0.8647
@20230728_0855 @20230728_0855 [EP 452/500] lr: 0.00010104652756126598, took: 117.74s (avg: 117.74s), ETA: 0d:1h:33m:36s [TRAIN] loss: 0.1011, iou: 0.8229, f1: 0.8989 [EVAL] loss: 0.1353, iou: 0.7666, f1: 0.8647
@20230728_0857 @20230728_0857 [EP 453/500] lr: 9.917931311065331e-05, took: 117.64s (avg: 117.64s), ETA: 0d:1h:31m:39s [TRAIN] loss: 0.1013, iou: 0.8226, f1: 0.8987 [EVAL] loss: 0.1353, iou: 0.7667, f1: 0.8647
@20230728_0859 @20230728_0859 [EP 454/500] lr: 9.73276182776317e-05, took: 117.29s (avg: 117.29s), ETA: 0d:1h:29m:42s [TRAIN] loss: 0.1009, iou: 0.8232, f1: 0.8991 [EVAL] loss: 0.1353, iou: 0.7667, f1: 0.8647
@20230728_0901 @20230728_0901 [EP 455/500] lr: 9.549150126986206e-05, took: 117.49s (avg: 117.49s), ETA: 0d:1h:27m:45s [TRAIN] loss: 0.1006, iou: 0.8238, f1: 0.8994 [EVAL] loss: 0.1356, iou: 0.7662, f1: 0.8644
@20230728_0903 @20230728_0903 [EP 456/500] lr: 9.367104212287813e-05, took: 117.61s (avg: 117.61s), ETA: 0d:1h:25m:48s [TRAIN] loss: 0.1003, iou: 0.8242, f1: 0.8997 [EVAL] loss: 0.1355, iou: 0.7664, f1: 0.8645
@20230728_0905 @20230728_0905 [EP 457/500] lr: 9.186630632029846e-05, took: 117.67s (avg: 117.67s), ETA: 0d:1h:23m:51s [TRAIN] loss: 0.1007, iou: 0.8236, f1: 0.8993 [EVAL] loss: 0.1353, iou: 0.7666, f1: 0.8647
@20230728_0907 @20230728_0907 [EP 458/500] lr: 9.007736662169918e-05, took: 117.81s (avg: 117.81s), ETA: 0d:1h:21m:54s [TRAIN] loss: 0.1000, iou: 0.8247, f1: 0.9000 [EVAL] loss: 0.1352, iou: 0.7668, f1: 0.8648
@20230728_0909 @20230728_0909 [EP 459/500] lr: 8.830429578665644e-05, took: 117.52s (avg: 117.52s), ETA: 0d:1h:19m:57s [TRAIN] loss: 0.1006, iou: 0.8238, f1: 0.8994 [EVAL] loss: 0.1353, iou: 0.7666, f1: 0.8647
@20230728_0911 @20230728_0911 [EP 460/500] lr: 8.654715202283114e-05, took: 117.55s (avg: 117.55s), ETA: 0d:1h:18m:0s [TRAIN] loss: 0.1004, iou: 0.8241, f1: 0.8996 [EVAL] loss: 0.1352, iou: 0.7667, f1: 0.8648
@20230728_0913 @20230728_0913 [EP 461/500] lr: 8.480600808979943e-05, took: 117.56s (avg: 117.56s), ETA: 0d:1h:16m:3s [TRAIN] loss: 0.1004, iou: 0.8241, f1: 0.8996 [EVAL] loss: 0.1353, iou: 0.7666, f1: 0.8647
@20230728_0915 @20230728_0915 [EP 462/500] lr: 8.308093674713746e-05, took: 117.25s (avg: 117.25s), ETA: 0d:1h:14m:6s [TRAIN] loss: 0.1002, iou: 0.8244, f1: 0.8998 [EVAL] loss: 0.1350, iou: 0.7671, f1: 0.8650
@20230728_0917 @20230728_0917 [EP 463/500] lr: 8.137199620250612e-05, took: 117.35s (avg: 117.35s), ETA: 0d:1h:12m:9s [TRAIN] loss: 0.1003, iou: 0.8243, f1: 0.8997 [EVAL] loss: 0.1352, iou: 0.7667, f1: 0.8648
