

** [alpha] Launch Training on 20230624_1550
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "architecture": "DLV3+",
  "baseModel": "EffNet",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 99,
  "resumeWeight": "./model_weights/EffNet/20230613_1524_DLV3PP_EffNet_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 5,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 10,
  "lr_scheduling": "cos",
  "lr": 0.01,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/train_base_db_20230523.txt",
  "eval_annotation": "./Annotations/eval_base_db_20230523.txt",
  "exp_comment": "* Augmentation Reinforced\n  - Image Blur Feature Added \n* New Exp on Cos Lr\n  - Due to frequent network error, there was unexpected termination over the last two exp. \n  - This makes hard to observe the behavior of cos annealing lr scheduling.\n  - So, this time, we decided to start it over gain, \n  -  Also, we change the n_cycles from num_epochs/100 to 2.5 (hard coded value).\n  - n_cycles changed from 2.5 to 2\n",
  "isCompleted": false,
  "config": "Config/TRAIN_DLV3_EffNet.yaml"
}
@20230624_1557 [EP 1/500] lr: 0.009999999776482582, took: 0h:7m:48s, ETA: 2d:16h:52m:12s [TRAIN] loss: 0.2977, accu-50: 31.11%, iou: 55.76%, f1: 70.23% 260.40ms [EVAL] [414/414 step] loss: 1.0000, accu-50: 0.00%, iou: 0.00%, f1: 0.00%, 59.59ms
@20230626_0531 [EP 315/500] lr: 0.008422735147178173, took: 0h:7m:9s, ETA: 0d:22h:2m:45s [TRAIN] loss: 0.0701, accu-50: 93.03%, iou: 86.94%, f1: 92.99% 237.43ms [EVAL] [414/414 step] loss: 0.4435, accu-50: 81.48%, iou: 39.21%, f1: 55.65%, 56.73ms
@20230626_0538 [EP 316/500] lr: 0.008376664482057095, took: 0h:7m:9s, ETA: 0d:21h:55m:36s [TRAIN] loss: 0.0703, accu-50: 93.09%, iou: 86.91%, f1: 92.97% 237.44ms [EVAL] [414/414 step] loss: 0.4422, accu-50: 75.77%, iou: 39.35%, f1: 55.78%, 56.73ms
@20230626_0545 [EP 317/500] lr: 0.008330059237778187, took: 0h:7m:9s, ETA: 0d:21h:48m:27s [TRAIN] loss: 0.0701, accu-50: 93.04%, iou: 86.94%, f1: 92.99% 237.50ms [EVAL] [414/414 step] loss: 0.1746, accu-50: 86.93%, iou: 70.59%, f1: 82.54%, 56.90ms
@20230626_0552 [EP 318/500] lr: 0.008282928727567196, took: 0h:7m:9s, ETA: 0d:21h:41m:18s [TRAIN] loss: 0.0699, accu-50: 93.05%, iou: 86.98%, f1: 93.01% 237.56ms [EVAL] [414/414 step] loss: 0.3049, accu-50: 90.07%, iou: 53.92%, f1: 69.51%, 56.83ms
@20230626_0559 [EP 319/500] lr: 0.008235279470682144, took: 0h:7m:9s, ETA: 0d:21h:34m:9s [TRAIN] loss: 0.0700, accu-50: 92.94%, iou: 86.96%, f1: 93.00% 237.29ms [EVAL] [414/414 step] loss: 0.1272, accu-50: 88.68%, iou: 77.66%, f1: 87.28%, 56.74ms
@20230626_0607 [EP 320/500] lr: 0.008187119849026203, took: 0h:7m:9s, ETA: 0d:21h:27m:0s [TRAIN] loss: 0.0697, accu-50: 92.99%, iou: 87.01%, f1: 93.03% 237.47ms [EVAL] [414/414 step] loss: 0.1097, accu-50: 90.48%, iou: 80.34%, f1: 89.03%, 56.74ms
@20230626_0614 [EP 321/500] lr: 0.008138456381857395, took: 0h:7m:9s, ETA: 0d:21h:19m:51s [TRAIN] loss: 0.0698, accu-50: 92.96%, iou: 86.99%, f1: 93.02% 237.38ms [EVAL] [414/414 step] loss: 0.3175, accu-50: 91.18%, iou: 52.42%, f1: 68.25%, 56.82ms
@20230626_0621 [EP 322/500] lr: 0.008089298382401466, took: 0h:7m:9s, ETA: 0d:21h:12m:42s [TRAIN] loss: 0.0698, accu-50: 93.03%, iou: 86.99%, f1: 93.02% 237.14ms [EVAL] [414/414 step] loss: 0.1164, accu-50: 92.57%, iou: 79.31%, f1: 88.36%, 56.84ms
@20230626_0628 [EP 323/500] lr: 0.008039651438593864, took: 0h:7m:9s, ETA: 0d:21h:5m:33s [TRAIN] loss: 0.0694, accu-50: 93.12%, iou: 87.06%, f1: 93.06% 237.36ms [EVAL] [414/414 step] loss: 0.1498, accu-50: 85.89%, iou: 74.19%, f1: 85.02%, 56.69ms
@20230626_0635 [EP 324/500] lr: 0.007989524863660336, took: 0h:7m:9s, ETA: 0d:20h:58m:24s [TRAIN] loss: 0.0694, accu-50: 93.13%, iou: 87.06%, f1: 93.06% 237.31ms [EVAL] [414/414 step] loss: 0.3267, accu-50: 89.84%, iou: 51.40%, f1: 67.33%, 56.71ms
@20230626_0642 [EP 325/500] lr: 0.007938926108181477, took: 0h:7m:9s, ETA: 0d:20h:51m:15s [TRAIN] loss: 0.0693, accu-50: 93.14%, iou: 87.08%, f1: 93.07% 237.22ms [EVAL] [414/414 step] loss: 0.1218, accu-50: 92.00%, iou: 78.47%, f1: 87.82%, 56.86ms
@20230626_0649 [EP 326/500] lr: 0.00788786355406046, took: 0h:7m:9s, ETA: 0d:20h:44m:6s [TRAIN] loss: 0.0690, accu-50: 93.12%, iou: 87.14%, f1: 93.10% 237.35ms [EVAL] [414/414 step] loss: 0.1474, accu-50: 91.85%, iou: 74.57%, f1: 85.26%, 56.86ms
@20230626_0657 [EP 327/500] lr: 0.00783634465187788, took: 0h:7m:9s, ETA: 0d:20h:36m:57s [TRAIN] loss: 0.0693, accu-50: 93.16%, iou: 87.08%, f1: 93.07% 237.21ms [EVAL] [414/414 step] loss: 0.1606, accu-50: 90.05%, iou: 72.60%, f1: 83.94%, 56.61ms
@20230626_0704 [EP 328/500] lr: 0.007784378249198198, took: 0h:7m:9s, ETA: 0d:20h:29m:48s [TRAIN] loss: 0.0690, accu-50: 93.11%, iou: 87.14%, f1: 93.10% 237.06ms [EVAL] [414/414 step] loss: 0.1749, accu-50: 90.39%, iou: 70.55%, f1: 82.51%, 57.04ms
